pipeline,k,qid,token_f1,faithfulness,answerability,recall_at_k
dense,5,REC_087,0.0,1.0,1.0,
dense,5,REC_088,0.057692307692307696,1.0,0.0,1.0
dense,5,REC_089,0.15,0.8,1.0,1.0
dense,5,REC_090,0.03571428571428572,0.0,0.0,1.0
dense,5,REC_091,0.0,1.0,0.0,
dense,5,REC_092,0.0,1.0,1.0,
dense,5,REC_093,0.0,1.0,1.0,
dense,5,REC_094,0.2686567164179105,1.0,1.0,1.0
dense,5,REC_095,0.0,0.0,1.0,
dense,5,REC_096,0.0,1.0,1.0,
dense,5,REC_097,0.0,0.8,0.0,
dense,5,REC_098,0.1111111111111111,0.0,0.0,1.0
dense,5,REC_099,0.0,1.0,0.0,1.0
dense,5,REC_100,0.0,0.0,1.0,
dense,5,REC_101,0.0,0.5,1.0,
dense,5,REC_102,0.13513513513513514,0.8333333333333334,1.0,1.0
dense,5,REC_103,0.17391304347826086,1.0,1.0,0.0
dense,5,REC_104,0.03076923076923077,1.0,1.0,1.0
dense,5,REC_105,0.0,1.0,1.0,0.0
dense,5,REC_106,0.0,0.0,0.0,0.0
dense,5,REC_107,0.0,1.0,0.0,1.0
dense,5,REC_108,0.2531645569620253,1.0,1.0,1.0
dense,5,REC_109,0.25,1.0,1.0,1.0
dense,5,REC_110,0.0,1.0,1.0,
dense,5,REC_111,0.0,1.0,1.0,
dense,5,REC_112,0.08695652173913045,1.0,1.0,1.0
dense,5,REC_113,0.08695652173913043,1.0,0.0,0.0
dense,5,REC_114,0.23076923076923075,0.8333333333333334,1.0,1.0
dense,5,REC_115,0.1518987341772152,0.625,1.0,0.0
dense,5,REC_116,0.2285714285714286,1.0,1.0,1.0
dense,5,REC_117,0.1142857142857143,1.0,1.0,1.0
dense,5,REC_118,0.23404255319148937,0.6,1.0,1.0
dense,5,REC_119,0.25,1.0,1.0,1.0
dense,5,REC_120,0.19672131147540986,1.0,1.0,0.0
dense,5,REC_121,0.07547169811320754,1.0,0.0,0.0
dense,5,REC_122,0.0,1.0,1.0,
dense,5,REC_123,0.0,0.0,1.0,
dense,5,REC_124,0.0,1.0,1.0,
dense,5,REC_125,0.0,0.0,0.0,1.0
dense,5,REC_126,0.0,0.0,0.0,1.0
dense,5,REC_127,0.09302325581395349,0.8333333333333334,1.0,1.0
dense,5,REC_128,0.0,1.0,1.0,
dense,5,REC_129,0.0,0.0,1.0,
dense,5,REC_130,0.0,1.0,1.0,
dense,5,REC_131,0.0,1.0,1.0,
dense,5,REC_132,0.11111111111111112,1.0,1.0,0.0
dense,5,REC_133,0.08333333333333334,0.0,0.0,0.0
dense,5,REC_134,0.2105263157894737,0.75,1.0,0.0
dense,5,REC_135,0.0,0.5,0.0,0.0
dense,5,REC_136,0.05128205128205127,0.0,0.0,1.0
dense,5,REC_137,0.0,1.0,1.0,
dense,5,REC_138,0.047619047619047616,1.0,0.0,0.0
dense,5,REC_139,0.0,1.0,1.0,
dense,5,REC_140,0.0,0.0,1.0,
dense,5,REC_141,0.08695652173913042,1.0,1.0,0.0
dense,5,REC_142,0.0,0.0,1.0,
dense,5,REC_143,0.0,0.0,1.0,
dense,5,REC_144,0.0,0.6,1.0,1.0
dense,5,REC_145,0.0,1.0,1.0,
dense,5,REC_146,0.22950819672131148,0.8333333333333334,1.0,0.0
dense,5,REC_147,0.0,1.0,1.0,
dense,5,REC_148,0.05405405405405406,1.0,0.0,0.0
dense,5,REC_149,0.20930232558139536,0.7142857142857143,1.0,1.0
dense,5,REC_150,0.18181818181818185,0.75,1.0,1.0
dense,5,REC_151,0.0,1.0,1.0,
dense,5,REC_152,0.2608695652173913,1.0,1.0,1.0
dense,5,REC_153,0.0,1.0,0.0,1.0
dense,5,REC_154,0.0,0.0,1.0,
dense,5,REC_155,0.0,1.0,1.0,
dense,5,REC_156,0.14545454545454548,1.0,1.0,1.0
dense,5,REC_157,0.0,1.0,0.0,1.0
dense,5,REC_158,0.15873015873015872,0.8,1.0,0.0
dense,5,REC_159,0.21917808219178084,1.0,1.0,1.0
dense,5,REC_160,0.3773584905660377,1.0,1.0,0.0
dense,5,REC_161,0.0,1.0,1.0,
dense,5,REC_162,0.04705882352941177,0.0,0.0,0.0
dense,5,REC_163,0.0,1.0,1.0,
dense,5,REC_164,0.0,0.0,0.0,1.0
dense,5,REC_165,0.0,0.0,0.0,1.0
dense,5,REC_166,0.05,0.75,1.0,0.0
dense,5,REC_167,0.0,1.0,1.0,
dense,5,REC_168,0.2222222222222222,0.0,0.0,0.0
dense,5,REC_169,0.06451612903225806,1.0,0.0,0.0
dense,5,REC_170,0.0,0.0,1.0,
dense,5,REC_171,0.0,0.0,1.0,
dense,5,REC_172,0.0,0.8888888888888888,0.0,
dense,5,REC_173,0.3181818181818182,1.0,1.0,0.0
dense,5,REC_174,0.08823529411764705,0.0,0.0,1.0
dense,5,REC_175,0.22857142857142856,1.0,1.0,0.0
dense,5,REC_176,0.0,0.8333333333333334,0.0,
dense,5,REC_177,0.3466666666666667,1.0,1.0,0.0
dense,5,REC_178,0.13114754098360654,0.0,0.0,0.0
dense,5,REC_179,0.2711864406779661,1.0,1.0,0.0
dense,5,REC_180,0.1891891891891892,0.8333333333333334,1.0,0.0
dense,5,REC_181,0.0,1.0,0.0,1.0
dense,5,REC_182,0.0,0.6666666666666666,0.0,
dense,5,REC_183,0.05,0.0,0.0,0.0
dense,5,REC_184,0.0,0.0,1.0,
dense,5,REC_185,0.3548387096774194,1.0,1.0,0.0
dense,5,REC_186,0.03703703703703704,0.0,0.0,0.0
dense,5,REC_187,0.1904761904761905,0.8,1.0,1.0
dense,5,REC_188,0.17073170731707318,0.5,1.0,1.0
dense,5,REC_189,0.0,0.0,1.0,
dense,5,REC_190,0.15625,1.0,1.0,1.0
dense,5,REC_191,0.0,0.0,0.0,1.0
dense,5,REC_192,0.0,1.0,1.0,
dense,5,REC_193,0.11538461538461536,0.0,0.0,0.0
dense,5,REC_194,0.1016949152542373,1.0,1.0,1.0
dense,5,REC_195,0.1142857142857143,0.5,1.0,0.0
dense,5,REC_196,0.0,1.0,1.0,
dense,5,REC_197,0.07142857142857142,1.0,0.0,1.0
dense,5,REC_198,0.07843137254901962,0.6,1.0,0.0
dense,5,REC_199,0.2580645161290323,1.0,1.0,0.0
dense,5,REC_200,0.17592592592592593,1.0,1.0,0.0
hybrid,10,REC_001,0.0,1.0,1.0,
hybrid,10,REC_002,0.0,0.0,1.0,
hybrid,10,REC_003,0.0,0.0,0.0,1.0
hybrid,10,REC_004,0.0,1.0,1.0,1.0
hybrid,10,REC_005,0.0,1.0,0.0,
hybrid,10,REC_006,0.26666666666666666,1.0,1.0,1.0
hybrid,10,REC_007,0.12121212121212122,1.0,1.0,1.0
hybrid,10,REC_008,0.19047619047619047,1.0,1.0,1.0
hybrid,10,REC_009,0.0,0.0,1.0,
hybrid,10,REC_010,0.0,0.0,1.0,
hybrid,10,REC_011,0.2105263157894737,1.0,1.0,1.0
hybrid,10,REC_012,0.125,0.0,0.0,1.0
hybrid,10,REC_013,0.0,1.0,1.0,
hybrid,10,REC_014,0.0,1.0,1.0,
hybrid,10,REC_015,0.0,1.0,1.0,
hybrid,10,REC_016,0.0,0.0,1.0,
hybrid,10,REC_017,0.0,0.6666666666666666,1.0,
hybrid,10,REC_018,0.0,0.0,1.0,
hybrid,10,REC_019,0.0,0.0,0.0,1.0
hybrid,10,REC_020,0.0,0.0,1.0,
hybrid,10,REC_021,0.0,1.0,1.0,
hybrid,10,REC_022,0.0,1.0,1.0,
hybrid,10,REC_023,0.0,0.0,0.0,1.0
hybrid,10,REC_024,0.0,0.0,1.0,
hybrid,10,REC_025,0.0,0.0,0.0,1.0
hybrid,10,REC_026,0.2352941176470588,0.8571428571428571,1.0,1.0
hybrid,10,REC_027,0.0,0.0,1.0,
hybrid,10,REC_028,0.0,1.0,1.0,
hybrid,10,REC_029,0.0,1.0,1.0,1.0
hybrid,10,REC_030,0.0,1.0,0.0,1.0
hybrid,10,REC_031,0.0,1.0,1.0,
hybrid,10,REC_032,0.20689655172413796,0.8,1.0,1.0
hybrid,10,REC_033,0.0,1.0,1.0,
hybrid,10,REC_034,0.0,0.5,1.0,
hybrid,10,REC_035,0.0,1.0,0.0,
hybrid,10,REC_036,0.1935483870967742,1.0,1.0,1.0
hybrid,10,REC_037,0.0,0.0,1.0,
hybrid,10,REC_038,0.17777777777777776,0.8,1.0,1.0
hybrid,10,REC_039,0.13333333333333333,1.0,1.0,1.0
hybrid,10,REC_040,0.5,1.0,1.0,1.0
hybrid,10,REC_041,0.16666666666666666,0.0,1.0,1.0
hybrid,10,REC_042,0.05555555555555555,1.0,1.0,1.0
hybrid,10,REC_043,0.39999999999999997,1.0,1.0,1.0
hybrid,10,REC_044,0.24299065420560745,0.75,1.0,1.0
hybrid,10,REC_045,0.0,0.0,1.0,
hybrid,10,REC_046,0.2898550724637681,1.0,1.0,1.0
hybrid,10,REC_047,0.18867924528301888,0.6666666666666666,1.0,1.0
hybrid,10,REC_048,0.17647058823529413,1.0,1.0,1.0
hybrid,10,REC_049,0.02777777777777778,0.0,0.0,1.0
hybrid,10,REC_050,0.15094339622641512,1.0,1.0,1.0
hybrid,10,REC_051,0.39999999999999997,1.0,1.0,1.0
hybrid,10,REC_052,0.0,1.0,0.0,
hybrid,10,REC_053,0.0,1.0,1.0,1.0
hybrid,10,REC_054,0.07547169811320754,0.0,0.0,1.0
hybrid,10,REC_055,0.17821782178217824,0.625,1.0,1.0
hybrid,10,REC_056,0.0,1.0,1.0,
hybrid,10,REC_057,0.08695652173913042,1.0,1.0,1.0
hybrid,10,REC_058,0.23529411764705882,1.0,1.0,1.0
hybrid,10,REC_059,0.044444444444444446,1.0,1.0,1.0
hybrid,10,REC_060,0.0779220779220779,1.0,1.0,1.0
hybrid,10,REC_061,0.0,1.0,0.0,1.0
hybrid,10,REC_062,0.25,1.0,1.0,1.0
hybrid,10,REC_063,0.35135135135135137,0.8571428571428571,1.0,1.0
hybrid,10,REC_064,0.0,1.0,1.0,
hybrid,10,REC_065,0.3661971830985915,1.0,1.0,1.0
hybrid,10,REC_066,0.14285714285714288,1.0,1.0,1.0
hybrid,10,REC_067,0.0,1.0,1.0,
hybrid,10,REC_068,0.10526315789473685,1.0,0.0,1.0
hybrid,10,REC_069,0.0,0.0,1.0,
hybrid,10,REC_070,0.2696629213483146,0.75,1.0,1.0
hybrid,10,REC_071,0.039735099337748346,0.0,0.0,1.0
hybrid,10,REC_072,0.0,0.0,0.0,1.0
hybrid,10,REC_073,0.0303030303030303,0.0,0.0,1.0
hybrid,10,REC_074,0.1739130434782609,1.0,1.0,1.0
hybrid,10,REC_075,0.3384615384615385,1.0,1.0,1.0
hybrid,10,REC_076,0.0,1.0,1.0,
hybrid,10,REC_077,0.3018867924528302,0.75,1.0,1.0
hybrid,10,REC_078,0.0,1.0,1.0,
hybrid,10,REC_079,0.0,1.0,1.0,
hybrid,10,REC_080,0.0,1.0,1.0,
hybrid,10,REC_081,0.0,1.0,0.0,
hybrid,10,REC_082,0.0,0.0,1.0,
hybrid,10,REC_083,0.06666666666666667,0.0,0.0,1.0
hybrid,10,REC_084,0.2222222222222222,0.5,1.0,1.0
hybrid,10,REC_085,0.215962441314554,0.9230769230769231,1.0,1.0
hybrid,10,REC_086,0.09523809523809523,0.0,0.0,1.0
hybrid,10,REC_087,0.0,0.0,1.0,
hybrid,10,REC_088,0.057692307692307696,1.0,0.0,1.0
hybrid,10,REC_089,0.12244897959183672,0.8,1.0,1.0
hybrid,10,REC_090,0.03571428571428572,1.0,0.0,1.0
hybrid,10,REC_091,0.0,0.8,0.0,
hybrid,10,REC_092,0.0,1.0,1.0,
hybrid,10,REC_093,0.0,1.0,1.0,
hybrid,10,REC_094,0.28571428571428575,0.8333333333333334,1.0,1.0
hybrid,10,REC_095,0.0,1.0,1.0,
hybrid,10,REC_096,0.0,1.0,1.0,
hybrid,10,REC_097,0.0,1.0,0.0,
hybrid,10,REC_098,0.1111111111111111,0.0,0.0,1.0
hybrid,10,REC_099,0.0,0.0,0.0,1.0
hybrid,10,REC_100,0.0,0.0,1.0,
hybrid,10,REC_101,0.0,1.0,1.0,
hybrid,10,REC_102,0.14285714285714285,1.0,1.0,1.0
hybrid,10,REC_103,0.099009900990099,0.8888888888888888,1.0,1.0
hybrid,10,REC_104,0.07142857142857142,1.0,1.0,1.0
hybrid,10,REC_105,0.0,0.875,1.0,1.0
hybrid,10,REC_106,0.0,0.0,0.0,1.0
hybrid,10,REC_107,0.0,1.0,0.0,1.0
hybrid,10,REC_108,0.2535211267605634,1.0,1.0,1.0
hybrid,10,REC_109,0.2637362637362637,1.0,1.0,1.0
hybrid,10,REC_110,0.0,1.0,1.0,
hybrid,10,REC_111,0.0,1.0,1.0,
hybrid,10,REC_112,0.1081081081081081,1.0,1.0,1.0
hybrid,10,REC_113,0.08695652173913043,0.0,0.0,1.0
hybrid,10,REC_114,0.19469026548672566,0.7142857142857143,1.0,1.0
hybrid,10,REC_115,0.20000000000000004,0.875,1.0,1.0
hybrid,10,REC_116,0.125,1.0,1.0,1.0
hybrid,10,REC_117,0.07999999999999999,0.8333333333333334,1.0,1.0
hybrid,10,REC_118,0.24615384615384614,1.0,1.0,1.0
hybrid,10,REC_119,0.2592592592592593,1.0,1.0,1.0
hybrid,10,REC_120,0.15384615384615383,1.0,1.0,1.0
hybrid,10,REC_121,0.07547169811320754,1.0,0.0,0.0
hybrid,10,REC_122,0.0,1.0,1.0,
hybrid,10,REC_123,0.0,0.0,1.0,
hybrid,10,REC_124,0.0,1.0,1.0,
hybrid,10,REC_125,0.0,1.0,0.0,1.0
hybrid,10,REC_126,0.0,0.0,0.0,1.0
hybrid,10,REC_127,0.08695652173913043,0.8,1.0,1.0
hybrid,10,REC_128,0.0,0.0,1.0,
hybrid,10,REC_129,0.0,0.0,1.0,
hybrid,10,REC_130,0.0,1.0,0.0,
hybrid,10,REC_131,0.0,1.0,1.0,
hybrid,10,REC_132,0.0975609756097561,0.9090909090909091,1.0,0.0
hybrid,10,REC_133,0.12903225806451615,0.6666666666666666,1.0,0.0
hybrid,10,REC_134,0.20382165605095542,1.0,1.0,0.0
hybrid,10,REC_135,0.0,0.0,0.0,1.0
hybrid,10,REC_136,0.05128205128205127,0.0,0.0,1.0
hybrid,10,REC_137,0.0,1.0,1.0,
hybrid,10,REC_138,0.047619047619047616,1.0,0.0,0.0
hybrid,10,REC_139,0.0,0.0,1.0,
hybrid,10,REC_140,0.0,0.0,1.0,
hybrid,10,REC_141,0.13333333333333336,1.0,1.0,0.0
hybrid,10,REC_142,0.0,0.0,1.0,
hybrid,10,REC_143,0.0,1.0,1.0,
hybrid,10,REC_144,0.0,1.0,1.0,1.0
hybrid,10,REC_145,0.0,1.0,1.0,
hybrid,10,REC_146,0.25,1.0,1.0,1.0
hybrid,10,REC_147,0.0,1.0,1.0,
hybrid,10,REC_148,0.05405405405405406,0.0,0.0,0.0
hybrid,10,REC_149,0.22784810126582278,1.0,1.0,1.0
hybrid,10,REC_150,0.0,0.0,0.0,1.0
hybrid,10,REC_151,0.0,1.0,1.0,
hybrid,10,REC_152,0.25,1.0,1.0,1.0
hybrid,10,REC_153,0.0,1.0,0.0,1.0
hybrid,10,REC_154,0.0,0.0,1.0,
hybrid,10,REC_155,0.0,1.0,1.0,
hybrid,10,REC_156,0.15384615384615383,1.0,1.0,1.0
hybrid,10,REC_157,0.0,0.5,1.0,0.0
hybrid,10,REC_158,0.18461538461538457,0.8,1.0,1.0
hybrid,10,REC_159,0.3333333333333333,1.0,1.0,1.0
hybrid,10,REC_160,0.32142857142857145,1.0,1.0,0.0
hybrid,10,REC_161,0.0,1.0,1.0,
hybrid,10,REC_162,0.04705882352941177,0.0,0.0,0.0
hybrid,10,REC_163,0.0,1.0,1.0,
hybrid,10,REC_164,0.0,,0.0,1.0
hybrid,10,REC_165,0.0,0.0,0.0,1.0
hybrid,10,REC_166,0.060606060606060615,0.6666666666666666,1.0,1.0
hybrid,10,REC_167,0.0,1.0,1.0,
hybrid,10,REC_168,0.2222222222222222,0.0,0.0,0.0
hybrid,10,REC_169,0.06451612903225806,1.0,0.0,1.0
hybrid,10,REC_170,0.0,0.0,1.0,
hybrid,10,REC_171,0.0,0.0,1.0,
hybrid,10,REC_172,0.0,1.0,0.0,
hybrid,10,REC_173,0.3243243243243243,1.0,1.0,1.0
hybrid,10,REC_174,0.08823529411764705,0.0,0.0,1.0
hybrid,10,REC_175,0.28901734104046245,1.0,1.0,0.0
hybrid,10,REC_176,0.0,1.0,0.0,
hybrid,10,REC_177,0.3218390804597701,0.6666666666666666,1.0,1.0
hybrid,10,REC_178,0.13114754098360654,0.0,0.0,1.0
hybrid,10,REC_179,0.3076923076923077,1.0,1.0,0.0
hybrid,10,REC_180,0.21739130434782608,0.8181818181818182,1.0,1.0
hybrid,10,REC_181,0.0,0.0,0.0,1.0
hybrid,10,REC_182,0.0,1.0,0.0,
hybrid,10,REC_183,0.05,0.0,0.0,0.0
hybrid,10,REC_184,0.0,0.0,1.0,
hybrid,10,REC_185,0.27586206896551724,0.875,1.0,0.0
hybrid,10,REC_186,0.03703703703703704,0.0,0.0,0.0
hybrid,10,REC_187,0.07692307692307691,1.0,1.0,1.0
hybrid,10,REC_188,0.043478260869565216,0.0,0.0,1.0
hybrid,10,REC_189,0.0,0.0,1.0,
hybrid,10,REC_190,0.0923076923076923,1.0,1.0,1.0
hybrid,10,REC_191,0.0,0.0,0.0,1.0
hybrid,10,REC_192,0.0,1.0,1.0,
hybrid,10,REC_193,0.11538461538461536,0.0,0.0,0.0
hybrid,10,REC_194,0.11594202898550726,1.0,1.0,1.0
hybrid,10,REC_195,0.19444444444444445,0.8,1.0,1.0
hybrid,10,REC_196,0.0,1.0,1.0,
hybrid,10,REC_197,0.09756097560975609,1.0,0.0,1.0
hybrid,10,REC_198,0.1081081081081081,0.6666666666666666,1.0,0.0
hybrid,10,REC_199,0.3095238095238095,1.0,1.0,0.0
hybrid,10,REC_200,0.16589861751152077,1.0,1.0,0.0
hybrid,1,REC_001,0.0,0.0,1.0,
hybrid,1,REC_002,0.0,0.0,1.0,
hybrid,1,REC_003,0.0,0.0,0.0,0.0
hybrid,1,REC_004,0.0,1.0,1.0,1.0
hybrid,1,REC_005,0.0,0.0,1.0,
hybrid,1,REC_006,0.32653061224489793,0.75,1.0,0.0
hybrid,1,REC_007,0.13333333333333333,1.0,1.0,0.0
hybrid,1,REC_008,0.25000000000000006,0.75,1.0,1.0
hybrid,1,REC_009,0.0,0.25,0.0,
hybrid,1,REC_010,0.0,0.0,1.0,
hybrid,1,REC_011,0.1643835616438356,1.0,1.0,1.0
hybrid,1,REC_012,0.125,0.0,0.0,0.0
hybrid,1,REC_013,0.0,1.0,1.0,
hybrid,1,REC_014,0.0,0.0,1.0,
hybrid,1,REC_015,0.0,1.0,1.0,
hybrid,1,REC_016,0.0,0.75,0.0,
hybrid,1,REC_017,0.0,1.0,1.0,
hybrid,1,REC_018,0.0,0.4,0.0,
hybrid,1,REC_019,0.18181818181818185,0.6,1.0,1.0
hybrid,1,REC_020,0.0,0.0,1.0,
hybrid,1,REC_021,0.0,1.0,1.0,
hybrid,1,REC_022,0.0,0.0,1.0,
hybrid,1,REC_023,0.0,0.0,0.0,0.0
hybrid,1,REC_024,0.0,0.0,1.0,
hybrid,1,REC_025,0.0,0.0,0.0,0.0
hybrid,1,REC_026,0.1839080459770115,0.3333333333333333,1.0,0.0
hybrid,1,REC_027,0.0,0.0,1.0,
hybrid,1,REC_028,0.0,0.0,1.0,
hybrid,1,REC_029,0.052631578947368425,0.8571428571428571,1.0,1.0
hybrid,1,REC_030,0.0,0.0,0.0,0.0
hybrid,1,REC_031,0.0,0.0,1.0,
hybrid,1,REC_032,0.2247191011235955,0.6,1.0,1.0
hybrid,1,REC_033,0.0,0.0,1.0,
hybrid,1,REC_034,0.0,0.0,1.0,
hybrid,1,REC_035,0.0,1.0,0.0,
hybrid,1,REC_036,0.22222222222222224,1.0,1.0,1.0
hybrid,1,REC_037,0.0,0.0,1.0,
hybrid,1,REC_038,0.09523809523809523,1.0,1.0,1.0
hybrid,1,REC_039,0.2105263157894737,0.8,1.0,0.0
hybrid,1,REC_040,0.0,0.0,0.0,0.0
hybrid,1,REC_041,0.0,0.0,0.0,0.0
hybrid,1,REC_042,0.037037037037037035,1.0,1.0,1.0
hybrid,1,REC_043,0.2926829268292683,0.8,1.0,1.0
hybrid,1,REC_044,0.08571428571428573,0.0,0.0,0.0
hybrid,1,REC_045,0.0,0.0,1.0,
hybrid,1,REC_046,0.2748091603053435,0.7142857142857143,1.0,0.0
hybrid,1,REC_047,0.22222222222222224,0.375,1.0,0.0
hybrid,1,REC_048,0.04444444444444444,1.0,0.0,0.0
hybrid,1,REC_049,0.07317073170731707,0.6666666666666666,1.0,0.0
hybrid,1,REC_050,0.1875,1.0,1.0,0.0
hybrid,1,REC_051,0.3125,1.0,1.0,0.0
hybrid,1,REC_052,0.0,0.0,1.0,
hybrid,1,REC_053,0.0,1.0,1.0,1.0
hybrid,1,REC_054,0.07547169811320754,0.0,0.0,0.0
hybrid,1,REC_055,0.17283950617283952,0.0,1.0,0.0
hybrid,1,REC_056,0.0,0.0,1.0,
hybrid,1,REC_057,0.0,1.0,0.0,0.0
hybrid,1,REC_058,0.10526315789473684,0.0,0.0,0.0
hybrid,1,REC_059,0.04166666666666667,0.4,1.0,0.0
hybrid,1,REC_060,0.16666666666666666,1.0,1.0,0.0
hybrid,1,REC_061,0.0,1.0,0.0,1.0
hybrid,1,REC_062,0.3636363636363636,1.0,1.0,0.0
hybrid,1,REC_063,0.2380952380952381,0.8333333333333334,1.0,0.0
hybrid,1,REC_064,0.0,0.75,0.0,
hybrid,1,REC_065,0.0821917808219178,0.75,0.0,0.0
hybrid,1,REC_066,0.13793103448275862,0.0,0.0,0.0
hybrid,1,REC_067,0.0,0.0,1.0,
hybrid,1,REC_068,0.10526315789473685,1.0,0.0,0.0
hybrid,1,REC_069,0.0,1.0,1.0,
hybrid,1,REC_070,0.0923076923076923,0.0,0.0,0.0
hybrid,1,REC_071,0.17543859649122806,0.6666666666666666,1.0,1.0
hybrid,1,REC_072,0.0,0.0,0.0,0.0
hybrid,1,REC_073,0.13333333333333333,0.6666666666666666,1.0,0.0
hybrid,1,REC_074,0.1216216216216216,0.6666666666666666,1.0,0.0
hybrid,1,REC_075,0.2692307692307693,0.75,1.0,0.0
hybrid,1,REC_076,0.0,0.0,1.0,
hybrid,1,REC_077,0.15384615384615385,0.625,1.0,0.0
hybrid,1,REC_078,0.0,0.0,1.0,
hybrid,1,REC_079,0.0,0.0,1.0,
hybrid,1,REC_080,0.0,1.0,1.0,
hybrid,1,REC_081,0.0,1.0,0.0,
hybrid,1,REC_082,0.0,0.0,1.0,
hybrid,1,REC_083,0.29411764705882354,0.5,1.0,0.0
hybrid,1,REC_084,0.33333333333333337,1.0,1.0,1.0
hybrid,1,REC_085,0.1176470588235294,0.8333333333333334,1.0,1.0
hybrid,1,REC_086,0.09523809523809523,1.0,0.0,0.0
hybrid,1,REC_087,0.0,0.0,1.0,
hybrid,1,REC_088,0.14634146341463414,1.0,1.0,1.0
hybrid,1,REC_089,0.23076923076923078,0.3333333333333333,1.0,1.0
hybrid,1,REC_090,0.17142857142857143,0.5,1.0,0.0
hybrid,1,REC_091,0.0,1.0,0.0,
hybrid,1,REC_092,0.0,1.0,1.0,
hybrid,1,REC_093,0.0,0.0,1.0,
hybrid,1,REC_094,0.24000000000000002,1.0,1.0,0.0
hybrid,1,REC_095,0.0,0.0,1.0,
hybrid,1,REC_096,0.0,0.0,1.0,
hybrid,1,REC_097,0.0,0.5,0.0,
hybrid,1,REC_098,0.1111111111111111,0.5,0.0,0.0
hybrid,1,REC_099,0.0,0.0,0.0,0.0
hybrid,1,REC_100,0.0,0.0,1.0,
hybrid,1,REC_101,0.0,0.5,1.0,
hybrid,1,REC_102,0.0,1.0,1.0,0.0
hybrid,1,REC_103,0.1590909090909091,1.0,1.0,0.0
hybrid,1,REC_104,0.15384615384615383,0.875,1.0,0.0
hybrid,1,REC_105,0.0,1.0,1.0,0.0
hybrid,1,REC_106,0.0,0.0,0.0,0.0
hybrid,1,REC_107,0.0,0.0,0.0,0.0
hybrid,1,REC_108,0.04,1.0,0.0,0.0
hybrid,1,REC_109,0.09523809523809523,0.0,0.0,0.0
hybrid,1,REC_110,0.0,0.0,1.0,
hybrid,1,REC_111,0.0,0.0,1.0,
hybrid,1,REC_112,0.0851063829787234,1.0,1.0,0.0
hybrid,1,REC_113,0.08695652173913043,0.0,0.0,0.0
hybrid,1,REC_114,0.205607476635514,0.5714285714285714,1.0,1.0
hybrid,1,REC_115,0.25,1.0,1.0,0.0
hybrid,1,REC_116,0.22727272727272727,0.6666666666666666,1.0,1.0
hybrid,1,REC_117,0.0,0.0,0.0,1.0
hybrid,1,REC_118,0.03921568627450981,0.0,0.0,0.0
hybrid,1,REC_119,0.22580645161290325,0.7142857142857143,1.0,0.0
hybrid,1,REC_120,0.12658227848101264,1.0,1.0,0.0
hybrid,1,REC_121,0.07547169811320754,0.0,0.0,0.0
hybrid,1,REC_122,0.0,1.0,1.0,
hybrid,1,REC_123,0.0,0.0,1.0,
hybrid,1,REC_124,0.0,0.0,1.0,
hybrid,1,REC_125,0.0,0.0,0.0,0.0
hybrid,1,REC_126,0.10344827586206895,0.8,1.0,1.0
hybrid,1,REC_127,0.0,0.0,0.0,0.0
hybrid,1,REC_128,0.0,0.0,1.0,
hybrid,1,REC_129,0.0,0.4444444444444444,0.0,
hybrid,1,REC_130,0.0,1.0,1.0,
hybrid,1,REC_131,0.0,0.0,1.0,
hybrid,1,REC_132,0.10344827586206896,1.0,1.0,0.0
hybrid,1,REC_133,0.08333333333333334,0.0,0.0,0.0
hybrid,1,REC_134,0.05128205128205128,0.0,0.0,0.0
hybrid,1,REC_135,0.0,0.0,0.0,0.0
hybrid,1,REC_136,0.05128205128205127,0.0,0.0,0.0
hybrid,1,REC_137,0.0,0.0,1.0,
hybrid,1,REC_138,0.047619047619047616,0.0,0.0,0.0
hybrid,1,REC_139,0.0,0.0,1.0,
hybrid,1,REC_140,0.0,0.0,1.0,
hybrid,1,REC_141,0.15384615384615385,1.0,1.0,0.0
hybrid,1,REC_142,0.0,0.75,0.0,
hybrid,1,REC_143,0.0,0.0,1.0,
hybrid,1,REC_144,0.0,0.5,1.0,1.0
hybrid,1,REC_145,0.0,1.0,1.0,
hybrid,1,REC_146,0.2033898305084746,1.0,1.0,0.0
hybrid,1,REC_147,0.0,0.0,1.0,
hybrid,1,REC_148,0.05405405405405406,0.0,0.0,0.0
hybrid,1,REC_149,0.17283950617283952,1.0,1.0,0.0
hybrid,1,REC_150,0.0,0.0,0.0,0.0
hybrid,1,REC_151,0.0,1.0,1.0,
hybrid,1,REC_152,0.2727272727272727,1.0,1.0,1.0
hybrid,1,REC_153,0.0,0.0,0.0,0.0
hybrid,1,REC_154,0.0,0.0,1.0,
hybrid,1,REC_155,0.0,0.0,0.0,
hybrid,1,REC_156,0.2127659574468085,0.75,1.0,0.0
hybrid,1,REC_157,0.0,1.0,1.0,0.0
hybrid,1,REC_158,0.2272727272727273,1.0,1.0,0.0
hybrid,1,REC_159,0.2857142857142857,1.0,1.0,0.0
hybrid,1,REC_160,0.2222222222222222,0.75,1.0,0.0
hybrid,1,REC_161,0.0,0.0,1.0,
hybrid,1,REC_162,0.04705882352941177,0.0,0.0,0.0
hybrid,1,REC_163,0.0,1.0,1.0,
hybrid,1,REC_164,0.14814814814814814,0.8,0.0,1.0
hybrid,1,REC_165,0.0,0.0,0.0,0.0
