record_id,qid,asin,category,source_file,question,question_type,answerability,candidate_answers,golden_answer,evidence_text,evidence_doc_id,selection_method,needs_judge,golden_id
REC_166,65723,B007X47SCY,Electronics,test,Does it come with factory warranty?,descriptive,0,"[{'text': 'Yes', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Nop', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'I can only speak to the camera and lenses I registered them with Nikon', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Yes.  It has a five year warranty with it.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'yes.. i believe if you check on the page the warranty info is there .. i never buy anything without checking the warranty', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""it's practically the first thing listed KIT INCLUDES 12 PRODUCTS -- All BRAND NEW Items with all Manufacturer-supplied Accessories + Full USA Warranties:"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",Yes,,,jeffreys,True,G_166
REC_167,72346,B002XE0HPY,Pet_Supplies,test,what are the measurement of the carrying bag? I need get this in a suitcase to take overseas. Need to know how long and how wide the suitcase must be?,descriptive,0,"[{'text': ""I don't know exactly how big the bag is, but since you can take the obstacles apart, you could always take them out of the bag and fold the bag up.  The suitcase would need to be big enough to put the chute and poles in, and the chute collapses lengthwise, but not diameter-wise.  The chute is about 22 inches in diameter and the poles are about 32 inches long."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""Hi Deborah,The bag it comes in measures approximately Width 24 inches (60 centimeters)  Height 26 inches (70 centimeters).  The storage bag it comes in is made of light weight fabric, zips up and has handles.  You may be able to check it in at luggage in it's own bag."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Sorry but am traveling.  Doubt it would fit in a suitcase.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': '26wide  by 32 long and  6 inches thick when full.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""I don't see why it wouldn't fit in a garment bag suitcase"", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}]","I don't know exactly how big the bag is, but since you can take the obstacles apart, you could always take them out of the bag and fold the bag up.  The suitcase would need to be big enough to put the chute and poles in, and the chute collapses lengthwise, but not diameter-wise.  The chute is about 22 inches in diameter and the poles are about 32 inches long.",Agility in the Bag is great for beginning agility. My dog is 6mos old and is just learning to jump. I found each item to be sturdy and the instructions are easy. I like the fact that I can use them indoors or outdoors and can take them apart(I would suggest keeping each set of pieces separate or marked with different colored markers as to not get them confused) and put them back together easily to take to a park or other area. I like it so much I am purchasing another one for my niece who has a 8 month old GSD.,KB_02026,grounded_pick,True,G_167
REC_168,75868,B0097BU1AM,Toys_and_Games,test,Is this the classic one the bigger one,descriptive,0,"[{'text': 'This one adjusts to the height of the child.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'My three year old grandson can ride this the way it comes. It has an extension bar to lengthen it. My grandson who is 5 1/2 is ready for the extension on his.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'I believe all of the EzyRollers are the same size.  There is an extension bar which makes it easier for taller children to ride.  Our kids are about 7 or 8 when they want the extension in.  With the extension, teens can ride it...or adults up to about 150 pounds.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'We bought one a few years ago, then bought another one this year. They are both the same -- I think they are the standard one, no frills, can fit 5-7 year old or has a bar to add for 8-10 year old. Kids love both of them that we have.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""I've onle seen it in this size."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",This one adjusts to the height of the child.,I think every child should have one of these!,KB_02064,grounded_pick,True,G_168
REC_169,76151,B0028XZFE8,Home_and_Kitchen,test,how wide is the bowl of the spoon?,descriptive,0,"[{'text': ""Not wide.  It's the size of an espresso spoon.  I'd estimate about 2/3 the size of a standard teaspoon.  My small kids love them."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Without measuring the exact width of the spoon, I\'d say this: for a true ""demitasse"" cup, they MIGHT be a bit large, but for a 2-ounce espresso cup they\'re the perfect size and quite elegant, as well. Hope this is useful.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'IT IS ABOUT THE SIZE OF A NORMAL TEASPOON.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'A little less than an inch wide (maybe 7/8), and about an inch and a quarter long.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""Maybe 3/4 of an inch. I returned them so I don't have an exact measure."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",Not wide.  It's the size of an espresso spoon.  I'd estimate about 2/3 the size of a standard teaspoon.  My small kids love them.,"They are tiny and the perfect size. I wanted them to use with my tea set. I also love using them for eating yogurt or other dessert to make it last longer. They are strong, not flimsy. Great deal.",KB_02074,grounded_pick,True,G_169
REC_170,78333,B000JWSDWG,Home_and_Kitchen,test,"What can I do to soften the fabric.  After washing, the sheets are very rough.",descriptive,0,"[{'text': ""It usually takes several washes for them to become real soft. I washed mine in warm water 3 times before putting them on my bed. We've washed them about 5 times total now and ours are super soft."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'I would return them. Cotton sateen should be soft and silky!! Mine are softer now than they were when I washed them for the first time.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Use a fabric softener such as Downey in the wash and/or Bounce in the drier.', 'helpful': 0, 'unhelpful': 1, 'total': 1, 'jeffreys': 0.25}]",It usually takes several washes for them to become real soft. I washed mine in warm water 3 times before putting them on my bed. We've washed them about 5 times total now and ours are super soft.,"When I received them they had a rich color, two pillow cases, and pockets deep enough for my 18"" mattress.",KB_02089,grounded_pick,True,G_170
REC_171,91408,B00858I4M0,Electronics,test,Where are they manufactured or made?,descriptive,0,"[{'text': 'Made in China..', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'china but comes through Japan they rely rock they are kind of big because Denon chose to put the mic and other controls in the ear instead of canle these look like they should be pointed down but ear canals point up that is where you need to have them pointed.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",Made in China..,Overall I am happy with the purchase I made.,KB_02106,grounded_pick,True,G_171
REC_172,5736,B000BGM2XG,Sports_and_Outdoors,test,What do you know about the valterra rp800 rocket hand pump? How does it work?,descriptive,1,"[{'text': 'By moving the handle back and forth it moves a pump diaphram that lifts the water from the tank to the sink.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Replaced the one on our boat. Works great at almost half the price of the local store.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'I use it all the time now that I live in my camper van on oil well locations. It works well most of the time, some times there is good flow some times it takes a few pumps to get something. Good pump for a non- electric.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""In our camper, it is either hand pumped (that's the black handle that kind of looks like a crown that you see in the photo) or it can be run via electricity.  It works quite well.  Our old one cracked and had to be replaced."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""I have used many of these types of pump faucets over the years in RV's and would rather have this one over any other model and make. They are reliable and very easy to install. They hold the prime for every task I have asked it too. I would recommend this product if using in any location that you need a little water without the worry of a power supply. It only takes about 15 minutes to totally hook up with the right tools and you will have water for as long as you have water in a tank. Don't know what else to say other than they are very useful in RV's and other locations as stated already. Best of use for so much. Hope this helps."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""Have used this product many times over the past year. Works great when you don't have a hose to hook up too and being my trailer is so old portable water is the only water I have. I prefer it this way anyway and this faucet is the best for my use. I would highly recommend this faucet for any camper with only portable water. It holds its prime once you pump it up and push the lever up and I have found that it drains completely and this is a plus being we have temps well below freezing during the winter time. I hope this helps in your decision on what to purchase. By the best the first time around it will save you alot later on and Valterra rp800 is the Best."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",By moving the handle back and forth it moves a pump diaphram that lifts the water from the tank to the sink.,"I can stick the bottom in a bucket of water and pump and it doesn't work, there is no suction at all.",KB_02125,grounded_pick,True,G_172
REC_173,13420,B0006HJSJQ,Toys_and_Games,test,"Does this soldering kit come with the solder? If not what type of solder do I need to buy? To make my self clear, I'm looking to know if this come with solder? Not a soldering gun.",descriptive,1,"[{'text': 'This did not come with solder. Any good rosin cored solder will work, I prefer thinner solders around .5mm.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'The kit does not come with solder. 60/40 is the best to use on a kit like that. Get it on line,  Radio Shack does notstock it!', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'I do no remember it coming with solder but Radio Shack has rosin core solder and soldering irons.  Use a 25-30 watt iron and small diameter solder and you should be o.k.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""No it doesn't, you need to buy a normal soldering gun."", 'helpful': 0, 'unhelpful': 1, 'total': 1, 'jeffreys': 0.25}]","This did not come with solder. Any good rosin cored solder will work, I prefer thinner solders around .5mm.",,,jeffreys,True,G_173
REC_174,20627,B00418487I,Home_and_Kitchen,test,Does anyone knows why the system fails to dispense even after the refresh kit was replace?,descriptive,1,"[{'text': ""No, but I know I lived mine when it worked and the manufacturer doesn't stand behind their product.  I would never buy one again."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'From my own unsatisfactory experience with the 3-chamber version of this product, I believe that shortly after the warranty expires the seals begin to fail so that the required pressure is not maintained. When the seals failed on all three of the chambers in my unit and the manufacturer failed to stand behind the product, I had no other option but to throw it away.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}]","No, but I know I lived mine when it worked and the manufacturer doesn't stand behind their product.  I would never buy one again.","The &#34;replace bottle&#34; button unlocks it, but it's jammed and won't slide out.",KB_02171,grounded_pick,True,G_174
REC_175,30039,B00A4EUUO8,Tools_and_Home_Improvement,test,light switch,descriptive,1,"[{'text': 'Without context on this question, I\'ll provide two answers that might be useful.First, if you have a bulb plugged into a socket that is controlled from a traditional lightswitch, yes this will work, because the bulb will turn on with a default color and brightness when it receives power from an unpowered state.  For instance, if I used the app to turn the bulb ""soft-off"", I can walk over, switch the power off (the bulb is still off, obviously, without power), and then switch it back on and the bulb will light in a default lighting mode.  But if I want to control the brightness or the color, I have to use the Hue app for that.A second question we see a lot is using other ""smart switches"" such as the WeMo to control.  See my response to another related question:  http://www.amazon.com/Phillips-turned-Bridge-without-interference/forum/Fx33N39JCWVV0ZF/Tx1MTU9F16K1IOV/1/ref=cm_cd_ql_tlc_al?_encoding=UTF8&asin;=B00BSN8DN4', 'helpful': 2, 'unhelpful': 0, 'total': 2, 'jeffreys': 0.8333333333333334}, {'text': 'This bulb does not come with a light switch, only the bridge (the bridge requires a connection to your router via an Ethernet cable) - the bulb will screw into any standard light socket and, as such, should with any pre-existing light switch.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","Without context on this question, I'll provide two answers that might be useful.First, if you have a bulb plugged into a socket that is controlled from a traditional lightswitch, yes this will work, because the bulb will turn on with a default color and brightness when it receives power from an unpowered state.  For instance, if I used the app to turn the bulb ""soft-off"", I can walk over, switch the power off (the bulb is still off, obviously, without power), and then switch it back on and the bulb will light in a default lighting mode.  But if I want to control the brightness or the color, I have to use the Hue app for that.A second question we see a lot is using other ""smart switches"" such as the WeMo to control.  See my response to another related question:  http://www.amazon.com/Phillips-turned-Bridge-without-interference/forum/Fx33N39JCWVV0ZF/Tx1MTU9F16K1IOV/1/ref=cm_cd_ql_tlc_al?_encoding=UTF8&asin;=B00BSN8DN4","Yes these bulbs are expensive... but let us look at this, how many other lighting effects can you use your Apple devise with, or any other smart devise with and how much are they? That's what I thought. Here is the skinny if you don't have an Apple devise don't fret they still work like a standard 60watt bulb using the light switch and give off the same wavelength (color) you just have to use a computer with internet and a wireless router to turn on or off or change the color.",KB_02177,grounded_pick,False,G_175
REC_176,32164,B002V8UYRI,Toys_and_Games,test,Carolina american doll,descriptive,1,"[{'text': 'I purchased the set for an American Girl doll.  It fit perfectly.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'My daughter has an American Girl doll and these clothes fit great!', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""The jeans set fit my granddaughter's American Girl fine! I was very pleased,especially since the price was so good."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'My granddaughter put it on immediately. It seemed to fit fine. Very pleased at the look as well.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",I purchased the set for an American Girl doll.  It fit perfectly.,This is soo cute and it fit perfectly the american girl doll.,KB_02213,grounded_pick,True,G_176
REC_177,50143,B00CRZXSGE,Toys_and_Games,test,Is there a Kindle Fire app for this?,descriptive,1,"[{'text': 'No sadly there is not a kindle app for it.  what I have done is downloaded some apps on their kindle fire that you can use the pencil instead of them using their finger or a stylus and it works good.  I wish leapfrog would make it compatible with android system.', 'helpful': 3, 'unhelpful': 0, 'total': 3, 'jeffreys': 0.875}, {'text': ""I put it on an Ipad so don't know if there is an app for it.  You might check with Kindle to see.  I can say the kids love it."", 'helpful': 0, 'unhelpful': 1, 'total': 1, 'jeffreys': 0.25}]",No sadly there is not a kindle app for it.  what I have done is downloaded some apps on their kindle fire that you can use the pencil instead of them using their finger or a stylus and it works good.  I wish leapfrog would make it compatible with android system.,"Although the LeapFrog Learn to Write with Mr. Pencil App is only available for Apple iOS (iPhone, iPad, etc. ), you can still use this for other tablets including Kindle Fire and Microsoft Surface.There are many (free) drawing and coloring apps available for other platforms (Android, Kindle, Windows, etc.) that make good use for this. It teaches kids the skills to holding a marker/pen/pencil correctly and using it to draw/color. Our nephew really loved it.",KB_02216,grounded_pick,False,G_177
REC_178,51931,B007JV701U,Patio_Lawn_and_Garden,test,"Will this carb work on a Briggs 18 hp  twin cly.If not, what does?",descriptive,1,"[{'text': ""If you go to the Briggs and Stratton web site you will find the parts list for your engine (the type/model number is on the engine. The web site should tell where the model number is, typically stamped into the block or on a metal tag)). Once you have the right number search Amazon for that number. That's what I did and I am very happy with the result"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""I'm pretty sure this one will not work on the 18hp I used mine on a Sears Craftsman with  6 hp Briggs. I would suggest going to the Briggs and Stratton site and see what carb they say. You will need your engine number, they have information on where to find your number."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","If you go to the Briggs and Stratton web site you will find the parts list for your engine (the type/model number is on the engine. The web site should tell where the model number is, typically stamped into the block or on a metal tag)). Once you have the right number search Amazon for that number. That's what I did and I am very happy with the result","The carburetor I received had gouges in the aluminum ends on both sides. Additionally, both ends normally have a smooth finish. Both of the ends, on my carburetor, had very rough finishes-with multitudes of curved lines cut into them, from the center holes to the outside of the gasket/o ring area. These lines/groves will allow air to be sucked into the  carburetor by bypassing the gaskets. On the engine side, the air will bypass the carburetor and the carburetor will not work. Experience tells me that the one I received is probably an aftermarket part in a Briggs and Stratton box or what would be considered seconds.",KB_02235,grounded_pick,True,G_178
REC_179,52328,B004NHQX48,Toys_and_Games,test,"Is everything that is pictured included of just the plates, napkins, cups and tablecloth?",descriptive,1,"[{'text': 'Yes everything it listed was in the box I received. Everything looked amazing.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Yes everything it listed was in the box I received. Everything looked amazing.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Everything! Balloons, crepe streamers, candles, plates, napkins and cups. Was a great package and a great price', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""It's interesting that you asked that because looking at the description, it did not include the yellow forks and spoons, but I have them and did not buy them separately, so I believe those are included, too.  Yes, evrything else that is listed is included.  Hope that helps."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",Yes everything it listed was in the box I received. Everything looked amazing.,I in addition recieved everything pictured.,KB_02270,grounded_pick,True,G_179
REC_180,56724,B00006FXHQ,Electronics,test,how is this camera for low light (soccer game),descriptive,1,"[{'text': 'I shoot live theater which can be very dark and have never had a problem.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Pretty decent performance in low light situations.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Friend the camera records very well in low light day. At night you have to putting on an extra lamp for darkness. and where artificial light very well ... records It is an excellent camera.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""I've used it with very limited light and it does fine with mimimal noise (grain).  If you shoot on TV mode at 60  speed. A tripod would of course help at that slow shutter speed."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""As long as there's light you should be fine"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""This camera is ancient technology. Hope you didn't waste your money on it. I have the XH-A1 and it blows this camera away"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",I shoot live theater which can be very dark and have never had a problem.,"I can't say that the low light performance is stellar, but I have never had any sort of failure or lock-up.",KB_02290,grounded_pick,True,G_180
REC_181,59971,B0050SXFKE,Video_Games,test,This game has subtitles in Spanish?,descriptive,1,"[{'text': ""Unfortunately, it doesn't...just English as default language."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'No, there are no subtitles that I know of.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","Unfortunately, it doesn't...just English as default language.",,,jeffreys,True,G_181
REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,how far can the transmitter be away from the controller,descriptive,1,"[{'text': '100 ft per Hunter specs', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""Both Hunter's website and my manual claim 1000 feet.  I've never had the opportunity to use it at that distance, but I do use it at 50-75' with no problem, and that 75' includes the signal traveling through the length of the house to the garage where the receiver is located."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""200' + or -  the more obstructions adversely effect range."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""It seems to work at least 300' from the control unit. My yard is big and has 9 zones, It works awesome all around the house,even out of direct line sight of the control box. Absolutley required if you do your own setting and adjustments. Worth every penny. Hope this helps. Jeff"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""I don't know the max distance, but my drive way is 260' long and the controller is on the far side of the house and the unit works fine at that distance. To add to that, there are lots of trees and the house is made of brick. For me, money well spent."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",100 ft per Hunter specs,,,jeffreys,True,G_182
REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,In the video how does the magnifying glass get grey paper with black lines to show as black paper with white lines?,descriptive,1,"[{'text': 'I think maybe that is a display issue with your monitor or the photos taken because there is no option to change colors, only a light to illuminate what you are magnifying.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""I did not keep this item.  I thought the two pieces were one and the way it's constructed made me sure that eventually the handle would loosen.  The return/credit went without a hitch, however.  Marianne"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","I think maybe that is a display issue with your monitor or the photos taken because there is no option to change colors, only a light to illuminate what you are magnifying.",This is my first magnifying glass and I think I hit the nail on the head.,KB_02339,grounded_pick,True,G_183
REC_184,70660,B007W2ZDX8,Electronics,test,What wall mount do you recommend for this?,descriptive,1,"[{'text': 'I bought a very sturdy mount that swings back and forth.  Got it through Amazon.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""I'm so sorry, I didn't keep the tv because the picture was terrible."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'I honestly recommend not getting this tv. I wanted to get something that looked okay and was cheap. It is really, REALLY junky. The first one I got had a bunch of problems, so Amazon sent me another. That onetoo started failing after a few days, so I returned it as well and went with something else.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Black Adjustable Tilt/Tilting Wall Mount Bracket for Seiki SE421TT 42"" inch LED HDTV TV/Television is the right kind. However, groupon has a few for about $20 if you want to save some money. But that is the compatible type.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Do not use wall mount. Use the stand. Love the TV!!', 'helpful': 0, 'unhelpful': 1, 'total': 1, 'jeffreys': 0.25}]",I bought a very sturdy mount that swings back and forth.  Got it through Amazon.,"This one had the back plastic cracked, but I still was able to wall mount and it worked.",KB_02359,grounded_pick,True,G_184
REC_185,79132,B00E1U2UBC,Office_Products,test,"I don't understand what this phrase means: ""...you can choose or PORT your phone number."" Thank you!",descriptive,1,"[{'text': '""Choose"" means to get a new telephone number.  ""Port"" means to switch (keep) your current telephone number to the new service.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""I have had Basic Talk for almost a year now and it is everything they advertised it as.  Surprise to me.  Any way I forget all the details but I could not keep my old phone number because of the Old Local Service Company I was with just would give it up.  They had their own exchange numbers and would not let their numbers go out of their exchange.  So therefore I had to choose a new number.  Here is where I forget exactly how I came up with the number I got now.  But I think I just had Basic Talk assign me an number.  I could have probably gave them a certain number that I wanted but it didn't matter to me what the new number was since I couldn't keep my old number I had for 40 years.  I live in WV and talk to my kids in Hawaii and NY all the time for long periods of time and it only cost a total bill of almost $11.00 with all the State and Federal Fees.  Good Luck, hope I helped you make up your mind."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}]","""Choose"" means to get a new telephone number.  ""Port"" means to switch (keep) your current telephone number to the new service.","Easy to use and nice features.The only CON was I was unable to get my old phone number because of the area I lived in, but I got a new easier to remember number and a lot of the nonsense calls stopped which is a plus.",KB_02388,grounded_pick,True,G_185
REC_186,84559,B0040X4PRW,Electronics,test,should i buy this or th f 4 version,descriptive,1,"[{'text': ""You might have noticed the huge disparity in price. Although the 300 f/4L IS is a decent lens, I would not get it. It is an old lens with first generation IS. I don't like how it works with the 1.4x converter; the image quality it not very good with the extender. So this makes it a 300mm lens and that's it.  I think a better option would be the very nice and capable 70-300mm f/4-5.6L IS lens. If you need more than 300mm or you need the shallow depth of field provided by a f/2.8 aperture, then the EF 300mm f/2.8L IS II has no match.  It is super sharp, can be used with both converters with no IQ degradation and is light weight relative to the other big lenses. It also is very fast to focus and has the latestest generation of IS.  If you have the extra funds, the 300 IS II is a true beauty to behold...a luxury for sure while also being a powerful tool."", 'helpful': 2, 'unhelpful': 0, 'total': 2, 'jeffreys': 0.8333333333333334}, {'text': 'What are you going to be photographing? I would be the f/2.8 but I concentrate on low light and sports.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""I have both. The f/4 has only two advantages: it's much more portable, and it's much cheaper. But if you can afford the f/2.8, and if you can bring it where you want to use it (it's big, and you will probably want at least a monopod)--well, it's an amazing lens. Haven't regretted buying mine for an instant."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Your pocket should answer this question mainly.. I had f4 before getting the f2.8. For me , I love the 2.8 even though it is very expensive than the f4.The only thing I miss is the handy size of the f4....would not like take the the 2.8 when I go out to park with the children......', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'if you have the funds you purchase the f/2.8. if not, get the 70-200 f/2.8. with f/2.8 you can utilize the 2x extender to better capabilities (either 300 or 70-200) i hope you have a camera to match the exceptional qualities of the 300mm f/2.8 to maximize what this lens offers.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""Besides being unbelievably sharp, I think this will be more flexible for you than the f4 version. If you mate it with the new 1.4 MKIII extender you get yourself a nice 420MM f4 (on a full frame body). You won't be able to extend the range of the f4 version like that."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","You might have noticed the huge disparity in price. Although the 300 f/4L IS is a decent lens, I would not get it. It is an old lens with first generation IS. I don't like how it works with the 1.4x converter; the image quality it not very good with the extender. So this makes it a 300mm lens and that's it.  I think a better option would be the very nice and capable 70-300mm f/4-5.6L IS lens. If you need more than 300mm or you need the shallow depth of field provided by a f/2.8 aperture, then the EF 300mm f/2.8L IS II has no match.  It is super sharp, can be used with both converters with no IQ degradation and is light weight relative to the other big lenses. It also is very fast to focus and has the latestest generation of IS.  If you have the extra funds, the 300 IS II is a true beauty to behold...a luxury for sure while also being a powerful tool.","No distortion or aberrations to speak of. The three modes of Image Stabilization work great with 4-stops of assistance. I have been trying to post some pics of some zoo animals, but amazon has not uploaded them for some reason. However a link resides in the comments under this review.I have a 1.4x extender and have used it with this lens with great results with regard to picture quality. The extender degrades the quality of any lens it's attached to, but this lens is so astonishing that when brought down a notch, it still provides a better image quality than other lenses in this focal range without the extender - the only exception I imagine would be the big brother of this lens, the EF 400mm f/2.8L IS USM II.",KB_02393,grounded_pick,False,G_186
REC_187,87213,B00BMU4NSM,Health_and_Personal_Care,test,Is the top slippery/slick to sit on?,descriptive,1,"[{'text': ""Hmmm, honestly I usually use it to put my foot on to help shave my legs. I don't think it would be easy to slip out of it though because it is concave - so much so that it pools water. We just pour the water off once the shower is done, but it collects quite a bit of water, so it's got quite a dip in it. Sorry I can't say more about this definitively though."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': ""It is a very smooth surface, which makes it slick when wet.  However, I don't see anyone sliding off,  because its surface is slightly concave. I drilled a small hole in the center to allow it to drain.  I actually appreciate the smooth surface--I feel more confident that it isn't growing any microorganisms between cleanings."", 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'I just use it to put my foot on to shave my legs. I would not think it would be slippery since the seat is dips in the center.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","Hmmm, honestly I usually use it to put my foot on to help shave my legs. I don't think it would be easy to slip out of it though because it is concave - so much so that it pools water. We just pour the water off once the shower is done, but it collects quite a bit of water, so it's got quite a dip in it. Sorry I can't say more about this definitively though.","I wanted something that didn't look so geriatric since my shower has  a clear glass door. This spa seat looks so much better than the seat we had before! As far as function goes,  it works great. I wipe it down each time I use the shower (along with everything else in the shower) and it is so lite and easy to clean. The middle of the seat dips down for comfort but it does cause water to pool up. This small amount of water accumulation can easily be wiped out with your hand  before you sit on it but my husband drilled a small hole to let the water drain off.",KB_02420,grounded_pick,True,G_187
