chunk_id,doc_id,record_id,asin,category,text,n_words,parent_id,parent_text
CHILD_002899,KB_02654,REC_199,B0052EC160,Tools_and_Home_Improvement,"i got this after installing a Lutron TG-600PH-WH Toggler 600W Preset Dimmer WhiteLutron TGCL-153PH-WH Toggler CFL/LED Single-Pole/3-Way Toggle Dimmer, White for some dimmeable cfl i have this works graet why peaple give it bad reating is that thay dont see the dieal on the switch that you have to set for the right porformentens of dimmable cfl lights and at the same time this can be used with incedansent and haglagen light bulbs to so i thing you shoud get this dimmer switch",83,KB_02654,"i got this after installing a Lutron TG-600PH-WH Toggler 600W Preset Dimmer WhiteLutron TGCL-153PH-WH Toggler CFL/LED Single-Pole/3-Way Toggle Dimmer, White for some dimmeable cfl i have this works graet why peaple give it bad reating is that thay dont see the dieal on the switch that you have to set for the right porformentens of dimmable cfl lights and at the same time this can be used with incedansent and haglagen light bulbs to so i thing you shoud get this dimmer switch"
CHILD_002900,KB_02655,REC_199,B0052EC160,Tools_and_Home_Improvement,"This may work OK with lamps on the Lutron compatibility list but be careful. The LED bulbs Lutron rate as ""better"" with the dimmer may still flicker a bit according to their own criteria. I used LED bulbs not on the list and got severe flicker.Leviton claims their IPL06-10Z and 6674-P0W will work with almost any dimmable LED lamp.Update: The Leviton dimmers work as promised. After replacing the Lutrons with Leviton IPL06-10Z no more flickering!",75,KB_02655,"This may work OK with lamps on the Lutron compatibility list but be careful. The LED bulbs Lutron rate as ""better"" with the dimmer may still flicker a bit according to their own criteria. I used LED bulbs not on the list and got severe flicker.Leviton claims their IPL06-10Z and 6674-P0W will work with almost any dimmable LED lamp.Update: The Leviton dimmers work as promised. After replacing the Lutrons with Leviton IPL06-10Z no more flickering!"
CHILD_002901,KB_02656,REC_199,B0052EC160,Tools_and_Home_Improvement,"The delay is a known issue with this Rev 2 design. I was told by Lutron that it is a byproduct of making the dimmer more compatible with the various LEDs and CFLs. I was also told by Lutron that the delay will also be there if you use it on incandescent bulbs. All the newer mechanical LED/CFL dimmers will have this delay issue. The digital LED/CFL dimmers like the Maestro MRF2-6ND will not have a delay issue.I miss the instant-on experience with Rev 1. However, if Rev 2 lasts longer it may be worth it if I can get",100,KB_02656,"The delay is a known issue with this Rev 2 design. I was told by Lutron that it is a byproduct of making the dimmer more compatible with the various LEDs and CFLs. I was also told by Lutron that the delay will also be there if you use it on incandescent bulbs. All the newer mechanical LED/CFL dimmers will have this delay issue. The digital LED/CFL dimmers like the Maestro MRF2-6ND will not have a delay issue.I miss the instant-on experience with Rev 1. However, if Rev 2 lasts longer it may be worth it if I can get used to the delay."
CHILD_002902,KB_02656,REC_199,B0052EC160,Tools_and_Home_Improvement,used to the delay.,4,KB_02656,"The delay is a known issue with this Rev 2 design. I was told by Lutron that it is a byproduct of making the dimmer more compatible with the various LEDs and CFLs. I was also told by Lutron that the delay will also be there if you use it on incandescent bulbs. All the newer mechanical LED/CFL dimmers will have this delay issue. The digital LED/CFL dimmers like the Maestro MRF2-6ND will not have a delay issue.I miss the instant-on experience with Rev 1. However, if Rev 2 lasts longer it may be worth it if I can get used to the delay."
CHILD_002903,KB_02657,REC_199,B0052EC160,Tools_and_Home_Improvement,"I put these dimmers in my dining room and living room for chandolier and recessed perimeter lights. These worked great with the halogen but don't work as well with the cfl bulbs, even the bulbs made for dimming. It's important to get the right dimmable bulb for the right dimmable switch. They are not all created equal.",57,KB_02657,"I put these dimmers in my dining room and living room for chandolier and recessed perimeter lights. These worked great with the halogen but don't work as well with the cfl bulbs, even the bulbs made for dimming. It's important to get the right dimmable bulb for the right dimmable switch. They are not all created equal."
CHILD_002904,KB_02658,REC_199,B0052EC160,Tools_and_Home_Improvement,"* As with the halogen, once the light starts getting power, you can see that the light is not getting full-power for about 2sec* Then the light finally gets full power* When we using the dimmer, there is no flickering but there is a noticeable buzzing sound as move to the lowest dimmable light setting - this may just be due to the LED bulbsFor both the halogen & LED, the it seems that the lights are getting slightly less power to them on these switches - even after they are on for awhile compared to a standard non-dimmable switch",100,KB_02658,"* As with the halogen, once the light starts getting power, you can see that the light is not getting full-power for about 2sec* Then the light finally gets full power* When we using the dimmer, there is no flickering but there is a noticeable buzzing sound as move to the lowest dimmable light setting - this may just be due to the LED bulbsFor both the halogen & LED, the it seems that the lights are getting slightly less power to them on these switches - even after they are on for awhile compared to a standard non-dimmable switch - even with the dimmer and internal adjustment knob turned all of the way up."
CHILD_002905,KB_02658,REC_199,B0052EC160,Tools_and_Home_Improvement,- even with the dimmer and internal adjustment knob turned all of the way up.,15,KB_02658,"* As with the halogen, once the light starts getting power, you can see that the light is not getting full-power for about 2sec* Then the light finally gets full power* When we using the dimmer, there is no flickering but there is a noticeable buzzing sound as move to the lowest dimmable light setting - this may just be due to the LED bulbsFor both the halogen & LED, the it seems that the lights are getting slightly less power to them on these switches - even after they are on for awhile compared to a standard non-dimmable switch - even with the dimmer and internal adjustment knob turned all of the way up."
CHILD_002906,KB_02659,REC_199,B0052EC160,Tools_and_Home_Improvement,"I suppose that I can't say for certain that the problem lies in this dimmer. I have purchased 2 brands of dimmable CFL bulbs. The bulbs claim that they are supposed to dim from 100% down to 10%  In my judgment, they go from 100% down to 80%. I realize that it is possible that this is a bulb problem but based on many other reviews, I believe it is the dimmer that is at fault.That said, I do really like this dimmer and it works perfectly with standard incandescent bulbs.",91,KB_02659,"I suppose that I can't say for certain that the problem lies in this dimmer. I have purchased 2 brands of dimmable CFL bulbs. The bulbs claim that they are supposed to dim from 100% down to 10%  In my judgment, they go from 100% down to 80%. I realize that it is possible that this is a bulb problem but based on many other reviews, I believe it is the dimmer that is at fault.That said, I do really like this dimmer and it works perfectly with standard incandescent bulbs."
CHILD_002907,KB_02660,REC_199,B0052EC160,Tools_and_Home_Improvement,"After playing with dimmable CFLs and LEDs for the last two weeks, my final conclusion is that you have to try different combinations of dimmers and bulbs until you find one that works with your fixtures.",36,KB_02660,"After playing with dimmable CFLs and LEDs for the last two weeks, my final conclusion is that you have to try different combinations of dimmers and bulbs until you find one that works with your fixtures."
CHILD_002908,KB_02661,REC_199,B0052EC160,Tools_and_Home_Improvement,"Works great so far (though I did just install so I'll update if there is a longeivty issue). One note: some have complained that the on/off is reversed (so light is off when switch is up). I did this by accident at first, too, but it is just a miswiring, not a problem with the switch. This is really a three way switch that can also be used as a single pole (meaning as a switch by itself instead of 2 switches on the same circuit in different parts of the room).",92,KB_02661,"Works great so far (though I did just install so I'll update if there is a longeivty issue). One note: some have complained that the on/off is reversed (so light is off when switch is up). I did this by accident at first, too, but it is just a miswiring, not a problem with the switch. This is really a three way switch that can also be used as a single pole (meaning as a switch by itself instead of 2 switches on the same circuit in different parts of the room)."
CHILD_002909,KB_02662,REC_199,B0052EC160,Tools_and_Home_Improvement,"Replaced an older Lutron timer with this assuming that it would handle the newly installed LED dimmable floods better. In fact, it is worse. At any setting except the highest the lights flicker or periodically go on and off. Very disappointed. The older dimmer at least allowed the lights to be on at a lower level.",56,KB_02662,"Replaced an older Lutron timer with this assuming that it would handle the newly installed LED dimmable floods better. In fact, it is worse. At any setting except the highest the lights flicker or periodically go on and off. Very disappointed. The older dimmer at least allowed the lights to be on at a lower level."
CHILD_002910,KB_02663,REC_199,B0052EC160,Tools_and_Home_Improvement,"I installed this switch in my basement so that I could dim my Lutron LED bulbs while watching movies. I read many negative reviews of this switch and was a bit leery about its performance. However, after installing the switch, I was pleased to find that it works really well. I've had it in for a few months now and notice no flickering or other issues with the light from my LED bulbs regardless of level of dimming. The switch does not ""buzz"" or ""hum"" and neither do the bulbs.",90,KB_02663,"I installed this switch in my basement so that I could dim my Lutron LED bulbs while watching movies. I read many negative reviews of this switch and was a bit leery about its performance. However, after installing the switch, I was pleased to find that it works really well. I've had it in for a few months now and notice no flickering or other issues with the light from my LED bulbs regardless of level of dimming. The switch does not ""buzz"" or ""hum"" and neither do the bulbs."
CHILD_002911,KB_02664,REC_199,B0052EC160,Tools_and_Home_Improvement,I used LED bulbs not on the list and got severe flicker.Leviton claims their IPL06-10Z and 6674-P0W will work with almost any dimmable LED lamp.Update: The Leviton dimmers work as promised.,31,KB_02664,I used LED bulbs not on the list and got severe flicker.Leviton claims their IPL06-10Z and 6674-P0W will work with almost any dimmable LED lamp.Update: The Leviton dimmers work as promised.
CHILD_002912,KB_02665,REC_199,B0052EC160,Tools_and_Home_Improvement,I installed this switch in my basement so that I could dim my Lutron LED bulbs while watching movies.,19,KB_02665,I installed this switch in my basement so that I could dim my Lutron LED bulbs while watching movies.
CHILD_002913,KB_02666,REC_199,B0052EC160,Tools_and_Home_Improvement,We retrofit some recessed cans with LED bulbs and had an old style dimmer on the circuit.,17,KB_02666,We retrofit some recessed cans with LED bulbs and had an old style dimmer on the circuit.
CHILD_002914,KB_02667,REC_199,B0052EC160,Tools_and_Home_Improvement,"The LED bulbs, although advertised to dim to 10%, would only dim to about 80% with the old dimmer.",19,KB_02667,"The LED bulbs, although advertised to dim to 10%, would only dim to about 80% with the old dimmer."
CHILD_002915,KB_02668,REC_199,B0052EC160,Tools_and_Home_Improvement,"The LED bulbs Lutron rate as ""better"" with the dimmer may still flicker a bit according to their own criteria.",20,KB_02668,"The LED bulbs Lutron rate as ""better"" with the dimmer may still flicker a bit according to their own criteria."
CHILD_002916,KB_02669,REC_199,B0052EC160,Tools_and_Home_Improvement,My 15 yr old rotary dimmer switches work way better at dimming my LED lights than this switch.,18,KB_02669,My 15 yr old rotary dimmer switches work way better at dimming my LED lights than this switch.
CHILD_002917,KB_02670,REC_199,B0052EC160,Tools_and_Home_Improvement,This is really a three way switch that can also be used as a single pole (meaning as a switch by itself instead of 2 switches on the same circuit in different parts of the room).,36,KB_02670,This is really a three way switch that can also be used as a single pole (meaning as a switch by itself instead of 2 switches on the same circuit in different parts of the room).
CHILD_002918,KB_02671,REC_199,B0052EC160,Tools_and_Home_Improvement,"Apparently, if you want the old-style toggle switch style -- to avoid replacing the non-dimming switchgear to match a newer style -- only Lutron offers the older ""toggle"" style in an LED dimmer; GE & Leviton don't.I bought two TGCL-153P-WH yesterday at Lowes.",43,KB_02671,"Apparently, if you want the old-style toggle switch style -- to avoid replacing the non-dimming switchgear to match a newer style -- only Lutron offers the older ""toggle"" style in an LED dimmer; GE & Leviton don't.I bought two TGCL-153P-WH yesterday at Lowes."
CHILD_002919,KB_02672,REC_199,B0052EC160,Tools_and_Home_Improvement,How well this dimmer works will depend on a few things. First know that there are two versions of this dimmer: Revision 1 and Revision 2. Rev 1 had a white trim wheel that looked like a sprocket. It also had a ground screw. Rev 2 has a black trim lever that goes left/right and a ground wire (instead of a screw). Rev 2 also is heavier than Rev 1 due to higher grade capacitors.Rev 1 was a decent dimmer but it did not tend to last in a CFL/LED environment. The LED lights in my application began to flicker,100,KB_02672,"How well this dimmer works will depend on a few things.  First know that there are two versions of this dimmer:  Revision 1 and Revision 2.  Rev 1 had a white trim wheel that looked like a sprocket.  It also had a ground screw.  Rev 2 has a black trim lever that goes left/right and a ground wire (instead of a screw).  Rev 2 also is heavier than Rev 1 due to higher grade capacitors.Rev 1 was a decent dimmer but it did not tend to last in a CFL/LED environment.  The LED lights in my application began to flicker with the Rev 1 after 9 months.  I have a house full of Cree LR6 DR-1000s.  Even turning the trim wheel all the way up did not prevent flickering with the use of dimming.  The switch only became functional at full power on/off.  With any use of dimming, there was flickering after 9 months.  I then went to a local hardware store and bought the same model dimmer.  This is when I realized there were design changes and usability changes (detailed below).  I confirmed all of this with Lutron 1.800.523.9466.Rev 2 is an improved design with higher quality capacitors.  The dimming function is improved compared with Rev 1.  I was probably able to dim to an apparent light output of 60% with Rev 1.  Rev 2 dims lower (maybe 40%-50% apparent light output).  There is one problem though.  There is about a 1/2 second delay of the lights turning on when the switch is thrown.  I called Lutron because I thought something was wrong with the dimmer.  The delay is a known issue with this Rev 2 design.  I was told by Lutron that it is a byproduct of making the dimmer more compatible with the various LEDs and CFLs.  I was also told by Lutron that the delay will also be there if you use it on incandescent bulbs.  All the newer mechanical LED/CFL dimmers will have this delay issue.  The digital LED/CFL dimmers like the Maestro MRF2-6ND will not have a delay issue.I miss the instant-on experience with Rev 1.  However, if Rev 2 lasts longer it may be worth it if I can get used to the delay.  I'm going to try it for a few weeks and see.Other than that, just know that LEDs do not dim nearly as much as incandescent bulbs.  Depending on the observer a stated ""25% dimming level"" on the packaging of the LED bulb or fixture will appear much brighter than expected. Apparent light levels may be closer to 50% in some applications, even though actual light output by a meter may be closer to 25%.One other fact that I thought was interesting is that Lutron makes the same product for different retailers with different model numbers.  For example, this dimmer is the same as the Ariadni AYCL-153P.UPDATE at 3 months (December 12, 2013):I am still using the dimmer and it is performing well.  I did adjust to the approx 1/2 second delay and decided to keep the dimmer.  In the interim, I did get the much more expensive digital Lutron dimmer for another application where I wanted a remote (66011WH Lutron MRF2-6ND-120-WH Maestro Magnetic Low Voltage Dimmer with Radio Frequency Receiver - White).  As Lutron customer service stated, there is no delay with the digital dimmer.  While I like the instant-on function, the sub-second delay with this product is not a deal-breaker in my opinion."
CHILD_002920,KB_02672,REC_199,B0052EC160,Tools_and_Home_Improvement,"with the Rev 1 after 9 months. I have a house full of Cree LR6 DR-1000s. Even turning the trim wheel all the way up did not prevent flickering with the use of dimming. The switch only became functional at full power on/off. With any use of dimming, there was flickering after 9 months. I then went to a local hardware store and bought the same model dimmer. This is when I realized there were design changes and usability changes (detailed below). I confirmed all of this with Lutron 1.800.523.9466.Rev 2 is an improved design with higher quality capacitors. The",100,KB_02672,"How well this dimmer works will depend on a few things.  First know that there are two versions of this dimmer:  Revision 1 and Revision 2.  Rev 1 had a white trim wheel that looked like a sprocket.  It also had a ground screw.  Rev 2 has a black trim lever that goes left/right and a ground wire (instead of a screw).  Rev 2 also is heavier than Rev 1 due to higher grade capacitors.Rev 1 was a decent dimmer but it did not tend to last in a CFL/LED environment.  The LED lights in my application began to flicker with the Rev 1 after 9 months.  I have a house full of Cree LR6 DR-1000s.  Even turning the trim wheel all the way up did not prevent flickering with the use of dimming.  The switch only became functional at full power on/off.  With any use of dimming, there was flickering after 9 months.  I then went to a local hardware store and bought the same model dimmer.  This is when I realized there were design changes and usability changes (detailed below).  I confirmed all of this with Lutron 1.800.523.9466.Rev 2 is an improved design with higher quality capacitors.  The dimming function is improved compared with Rev 1.  I was probably able to dim to an apparent light output of 60% with Rev 1.  Rev 2 dims lower (maybe 40%-50% apparent light output).  There is one problem though.  There is about a 1/2 second delay of the lights turning on when the switch is thrown.  I called Lutron because I thought something was wrong with the dimmer.  The delay is a known issue with this Rev 2 design.  I was told by Lutron that it is a byproduct of making the dimmer more compatible with the various LEDs and CFLs.  I was also told by Lutron that the delay will also be there if you use it on incandescent bulbs.  All the newer mechanical LED/CFL dimmers will have this delay issue.  The digital LED/CFL dimmers like the Maestro MRF2-6ND will not have a delay issue.I miss the instant-on experience with Rev 1.  However, if Rev 2 lasts longer it may be worth it if I can get used to the delay.  I'm going to try it for a few weeks and see.Other than that, just know that LEDs do not dim nearly as much as incandescent bulbs.  Depending on the observer a stated ""25% dimming level"" on the packaging of the LED bulb or fixture will appear much brighter than expected. Apparent light levels may be closer to 50% in some applications, even though actual light output by a meter may be closer to 25%.One other fact that I thought was interesting is that Lutron makes the same product for different retailers with different model numbers.  For example, this dimmer is the same as the Ariadni AYCL-153P.UPDATE at 3 months (December 12, 2013):I am still using the dimmer and it is performing well.  I did adjust to the approx 1/2 second delay and decided to keep the dimmer.  In the interim, I did get the much more expensive digital Lutron dimmer for another application where I wanted a remote (66011WH Lutron MRF2-6ND-120-WH Maestro Magnetic Low Voltage Dimmer with Radio Frequency Receiver - White).  As Lutron customer service stated, there is no delay with the digital dimmer.  While I like the instant-on function, the sub-second delay with this product is not a deal-breaker in my opinion."
CHILD_002921,KB_02672,REC_199,B0052EC160,Tools_and_Home_Improvement,dimming function is improved compared with Rev 1. I was probably able to dim to an apparent light output of 60% with Rev 1. Rev 2 dims lower (maybe 40%-50% apparent light output). There is one problem though. There is about a 1/2 second delay of the lights turning on when the switch is thrown. I called Lutron because I thought something was wrong with the dimmer. The delay is a known issue with this Rev 2 design. I was told by Lutron that it is a byproduct of making the dimmer more compatible with the various LEDs and CFLs.,100,KB_02672,"How well this dimmer works will depend on a few things.  First know that there are two versions of this dimmer:  Revision 1 and Revision 2.  Rev 1 had a white trim wheel that looked like a sprocket.  It also had a ground screw.  Rev 2 has a black trim lever that goes left/right and a ground wire (instead of a screw).  Rev 2 also is heavier than Rev 1 due to higher grade capacitors.Rev 1 was a decent dimmer but it did not tend to last in a CFL/LED environment.  The LED lights in my application began to flicker with the Rev 1 after 9 months.  I have a house full of Cree LR6 DR-1000s.  Even turning the trim wheel all the way up did not prevent flickering with the use of dimming.  The switch only became functional at full power on/off.  With any use of dimming, there was flickering after 9 months.  I then went to a local hardware store and bought the same model dimmer.  This is when I realized there were design changes and usability changes (detailed below).  I confirmed all of this with Lutron 1.800.523.9466.Rev 2 is an improved design with higher quality capacitors.  The dimming function is improved compared with Rev 1.  I was probably able to dim to an apparent light output of 60% with Rev 1.  Rev 2 dims lower (maybe 40%-50% apparent light output).  There is one problem though.  There is about a 1/2 second delay of the lights turning on when the switch is thrown.  I called Lutron because I thought something was wrong with the dimmer.  The delay is a known issue with this Rev 2 design.  I was told by Lutron that it is a byproduct of making the dimmer more compatible with the various LEDs and CFLs.  I was also told by Lutron that the delay will also be there if you use it on incandescent bulbs.  All the newer mechanical LED/CFL dimmers will have this delay issue.  The digital LED/CFL dimmers like the Maestro MRF2-6ND will not have a delay issue.I miss the instant-on experience with Rev 1.  However, if Rev 2 lasts longer it may be worth it if I can get used to the delay.  I'm going to try it for a few weeks and see.Other than that, just know that LEDs do not dim nearly as much as incandescent bulbs.  Depending on the observer a stated ""25% dimming level"" on the packaging of the LED bulb or fixture will appear much brighter than expected. Apparent light levels may be closer to 50% in some applications, even though actual light output by a meter may be closer to 25%.One other fact that I thought was interesting is that Lutron makes the same product for different retailers with different model numbers.  For example, this dimmer is the same as the Ariadni AYCL-153P.UPDATE at 3 months (December 12, 2013):I am still using the dimmer and it is performing well.  I did adjust to the approx 1/2 second delay and decided to keep the dimmer.  In the interim, I did get the much more expensive digital Lutron dimmer for another application where I wanted a remote (66011WH Lutron MRF2-6ND-120-WH Maestro Magnetic Low Voltage Dimmer with Radio Frequency Receiver - White).  As Lutron customer service stated, there is no delay with the digital dimmer.  While I like the instant-on function, the sub-second delay with this product is not a deal-breaker in my opinion."
CHILD_002922,KB_02672,REC_199,B0052EC160,Tools_and_Home_Improvement,"I was also told by Lutron that the delay will also be there if you use it on incandescent bulbs. All the newer mechanical LED/CFL dimmers will have this delay issue. The digital LED/CFL dimmers like the Maestro MRF2-6ND will not have a delay issue.I miss the instant-on experience with Rev 1. However, if Rev 2 lasts longer it may be worth it if I can get used to the delay. I'm going to try it for a few weeks and see.Other than that, just know that LEDs do not dim nearly as much as incandescent bulbs. Depending on the",100,KB_02672,"How well this dimmer works will depend on a few things.  First know that there are two versions of this dimmer:  Revision 1 and Revision 2.  Rev 1 had a white trim wheel that looked like a sprocket.  It also had a ground screw.  Rev 2 has a black trim lever that goes left/right and a ground wire (instead of a screw).  Rev 2 also is heavier than Rev 1 due to higher grade capacitors.Rev 1 was a decent dimmer but it did not tend to last in a CFL/LED environment.  The LED lights in my application began to flicker with the Rev 1 after 9 months.  I have a house full of Cree LR6 DR-1000s.  Even turning the trim wheel all the way up did not prevent flickering with the use of dimming.  The switch only became functional at full power on/off.  With any use of dimming, there was flickering after 9 months.  I then went to a local hardware store and bought the same model dimmer.  This is when I realized there were design changes and usability changes (detailed below).  I confirmed all of this with Lutron 1.800.523.9466.Rev 2 is an improved design with higher quality capacitors.  The dimming function is improved compared with Rev 1.  I was probably able to dim to an apparent light output of 60% with Rev 1.  Rev 2 dims lower (maybe 40%-50% apparent light output).  There is one problem though.  There is about a 1/2 second delay of the lights turning on when the switch is thrown.  I called Lutron because I thought something was wrong with the dimmer.  The delay is a known issue with this Rev 2 design.  I was told by Lutron that it is a byproduct of making the dimmer more compatible with the various LEDs and CFLs.  I was also told by Lutron that the delay will also be there if you use it on incandescent bulbs.  All the newer mechanical LED/CFL dimmers will have this delay issue.  The digital LED/CFL dimmers like the Maestro MRF2-6ND will not have a delay issue.I miss the instant-on experience with Rev 1.  However, if Rev 2 lasts longer it may be worth it if I can get used to the delay.  I'm going to try it for a few weeks and see.Other than that, just know that LEDs do not dim nearly as much as incandescent bulbs.  Depending on the observer a stated ""25% dimming level"" on the packaging of the LED bulb or fixture will appear much brighter than expected. Apparent light levels may be closer to 50% in some applications, even though actual light output by a meter may be closer to 25%.One other fact that I thought was interesting is that Lutron makes the same product for different retailers with different model numbers.  For example, this dimmer is the same as the Ariadni AYCL-153P.UPDATE at 3 months (December 12, 2013):I am still using the dimmer and it is performing well.  I did adjust to the approx 1/2 second delay and decided to keep the dimmer.  In the interim, I did get the much more expensive digital Lutron dimmer for another application where I wanted a remote (66011WH Lutron MRF2-6ND-120-WH Maestro Magnetic Low Voltage Dimmer with Radio Frequency Receiver - White).  As Lutron customer service stated, there is no delay with the digital dimmer.  While I like the instant-on function, the sub-second delay with this product is not a deal-breaker in my opinion."
CHILD_002923,KB_02672,REC_199,B0052EC160,Tools_and_Home_Improvement,"observer a stated ""25% dimming level"" on the packaging of the LED bulb or fixture will appear much brighter than expected. Apparent light levels may be closer to 50% in some applications, even though actual light output by a meter may be closer to 25%.One other fact that I thought was interesting is that Lutron makes the same product for different retailers with different model numbers. For example, this dimmer is the same as the Ariadni AYCL-153P.UPDATE at 3 months (December 12, 2013):I am still using the dimmer and it is performing well. I did adjust to the approx 1/2",100,KB_02672,"How well this dimmer works will depend on a few things.  First know that there are two versions of this dimmer:  Revision 1 and Revision 2.  Rev 1 had a white trim wheel that looked like a sprocket.  It also had a ground screw.  Rev 2 has a black trim lever that goes left/right and a ground wire (instead of a screw).  Rev 2 also is heavier than Rev 1 due to higher grade capacitors.Rev 1 was a decent dimmer but it did not tend to last in a CFL/LED environment.  The LED lights in my application began to flicker with the Rev 1 after 9 months.  I have a house full of Cree LR6 DR-1000s.  Even turning the trim wheel all the way up did not prevent flickering with the use of dimming.  The switch only became functional at full power on/off.  With any use of dimming, there was flickering after 9 months.  I then went to a local hardware store and bought the same model dimmer.  This is when I realized there were design changes and usability changes (detailed below).  I confirmed all of this with Lutron 1.800.523.9466.Rev 2 is an improved design with higher quality capacitors.  The dimming function is improved compared with Rev 1.  I was probably able to dim to an apparent light output of 60% with Rev 1.  Rev 2 dims lower (maybe 40%-50% apparent light output).  There is one problem though.  There is about a 1/2 second delay of the lights turning on when the switch is thrown.  I called Lutron because I thought something was wrong with the dimmer.  The delay is a known issue with this Rev 2 design.  I was told by Lutron that it is a byproduct of making the dimmer more compatible with the various LEDs and CFLs.  I was also told by Lutron that the delay will also be there if you use it on incandescent bulbs.  All the newer mechanical LED/CFL dimmers will have this delay issue.  The digital LED/CFL dimmers like the Maestro MRF2-6ND will not have a delay issue.I miss the instant-on experience with Rev 1.  However, if Rev 2 lasts longer it may be worth it if I can get used to the delay.  I'm going to try it for a few weeks and see.Other than that, just know that LEDs do not dim nearly as much as incandescent bulbs.  Depending on the observer a stated ""25% dimming level"" on the packaging of the LED bulb or fixture will appear much brighter than expected. Apparent light levels may be closer to 50% in some applications, even though actual light output by a meter may be closer to 25%.One other fact that I thought was interesting is that Lutron makes the same product for different retailers with different model numbers.  For example, this dimmer is the same as the Ariadni AYCL-153P.UPDATE at 3 months (December 12, 2013):I am still using the dimmer and it is performing well.  I did adjust to the approx 1/2 second delay and decided to keep the dimmer.  In the interim, I did get the much more expensive digital Lutron dimmer for another application where I wanted a remote (66011WH Lutron MRF2-6ND-120-WH Maestro Magnetic Low Voltage Dimmer with Radio Frequency Receiver - White).  As Lutron customer service stated, there is no delay with the digital dimmer.  While I like the instant-on function, the sub-second delay with this product is not a deal-breaker in my opinion."
CHILD_002924,KB_02672,REC_199,B0052EC160,Tools_and_Home_Improvement,"second delay and decided to keep the dimmer. In the interim, I did get the much more expensive digital Lutron dimmer for another application where I wanted a remote (66011WH Lutron MRF2-6ND-120-WH Maestro Magnetic Low Voltage Dimmer with Radio Frequency Receiver - White). As Lutron customer service stated, there is no delay with the digital dimmer. While I like the instant-on function, the sub-second delay with this product is not a deal-breaker in my opinion.",75,KB_02672,"How well this dimmer works will depend on a few things.  First know that there are two versions of this dimmer:  Revision 1 and Revision 2.  Rev 1 had a white trim wheel that looked like a sprocket.  It also had a ground screw.  Rev 2 has a black trim lever that goes left/right and a ground wire (instead of a screw).  Rev 2 also is heavier than Rev 1 due to higher grade capacitors.Rev 1 was a decent dimmer but it did not tend to last in a CFL/LED environment.  The LED lights in my application began to flicker with the Rev 1 after 9 months.  I have a house full of Cree LR6 DR-1000s.  Even turning the trim wheel all the way up did not prevent flickering with the use of dimming.  The switch only became functional at full power on/off.  With any use of dimming, there was flickering after 9 months.  I then went to a local hardware store and bought the same model dimmer.  This is when I realized there were design changes and usability changes (detailed below).  I confirmed all of this with Lutron 1.800.523.9466.Rev 2 is an improved design with higher quality capacitors.  The dimming function is improved compared with Rev 1.  I was probably able to dim to an apparent light output of 60% with Rev 1.  Rev 2 dims lower (maybe 40%-50% apparent light output).  There is one problem though.  There is about a 1/2 second delay of the lights turning on when the switch is thrown.  I called Lutron because I thought something was wrong with the dimmer.  The delay is a known issue with this Rev 2 design.  I was told by Lutron that it is a byproduct of making the dimmer more compatible with the various LEDs and CFLs.  I was also told by Lutron that the delay will also be there if you use it on incandescent bulbs.  All the newer mechanical LED/CFL dimmers will have this delay issue.  The digital LED/CFL dimmers like the Maestro MRF2-6ND will not have a delay issue.I miss the instant-on experience with Rev 1.  However, if Rev 2 lasts longer it may be worth it if I can get used to the delay.  I'm going to try it for a few weeks and see.Other than that, just know that LEDs do not dim nearly as much as incandescent bulbs.  Depending on the observer a stated ""25% dimming level"" on the packaging of the LED bulb or fixture will appear much brighter than expected. Apparent light levels may be closer to 50% in some applications, even though actual light output by a meter may be closer to 25%.One other fact that I thought was interesting is that Lutron makes the same product for different retailers with different model numbers.  For example, this dimmer is the same as the Ariadni AYCL-153P.UPDATE at 3 months (December 12, 2013):I am still using the dimmer and it is performing well.  I did adjust to the approx 1/2 second delay and decided to keep the dimmer.  In the interim, I did get the much more expensive digital Lutron dimmer for another application where I wanted a remote (66011WH Lutron MRF2-6ND-120-WH Maestro Magnetic Low Voltage Dimmer with Radio Frequency Receiver - White).  As Lutron customer service stated, there is no delay with the digital dimmer.  While I like the instant-on function, the sub-second delay with this product is not a deal-breaker in my opinion."
CHILD_002925,KB_02673,REC_200,B000BVC6G4,Tools_and_Home_Improvement,"Ordered and within a couple of days fixed the gate opener that had been hit by lightning. No mess, no bother and I was back to using the push button to open the gate instead of getting out of the truck and doing it by hand.",46,KB_02673,"Ordered and within a couple of days fixed the gate opener that had been hit by lightning. No mess, no bother and I was back to using the push button to open the gate instead of getting out of the truck and doing it by hand."
CHILD_002926,KB_02674,REC_200,B000BVC6G4,Tools_and_Home_Improvement,"Used it for my gate opener, which wasn't Homelink compatible. Make sure you pay attention to the instructions regarding the jumper settings. I had to play with those a bit.",30,KB_02674,"Used it for my gate opener, which wasn't Homelink compatible. Make sure you pay attention to the instructions regarding the jumper settings. I had to play with those a bit."
CHILD_002927,KB_02675,REC_200,B000BVC6G4,Tools_and_Home_Improvement,Programming is easy enough using the Learn button. And the 315 MHz is compatible with HomeLink built-in transmitters (I had to send back a 390 MHz unit at first because of HomeLink incompatibility).,33,KB_02675,Programming is easy enough using the Learn button. And the 315 MHz is compatible with HomeLink built-in transmitters (I had to send back a 390 MHz unit at first because of HomeLink incompatibility).
