chunk_id,doc_id,record_id,asin,category,text,n_words
PASS_001993,KB_01950,REC_157,B005QIYUMU,Patio_Lawn_and_Garden,I ordered this gift a month ago but I have yet to give it to my son for his 1st birthday. I'm excited enough. I've urged to open it already. Seems like it would be durable as always no one heavier than instructed shall aboard nor have sharp object.,49
PASS_001994,KB_01951,REC_157,B005QIYUMU,Patio_Lawn_and_Garden,"Nevertheless, we cut the sides off and my son uses it as a gigantic (open sided albeit) ball pit, where he still has fun in it! We ordered the non-tear blow up (with a motor) bounce for about $179.99 on Amazon, which seems to be a better longevity item (and you just turn it off when finished to deflate it).",60
PASS_001995,KB_01952,REC_157,B005QIYUMU,Patio_Lawn_and_Garden,my son really injoys the jump o lene he had to warm up to it but he loves it now. its well made i would say,26
PASS_001996,KB_01953,REC_158,B00523K104,Electronics,"Would I ever be able to capture meteors, lightening, and other celestial events, with a digital camera, like I did with film?The answer to that question is an astoundingly loud, YES. The internal noise reduction of the Nikon D5100 is amazing. I have done 15&#34; exposures of the sky just after sunset, with amazing results, capturing a passing meteor with no problems using an ISO of 200.",67
PASS_001997,KB_01954,REC_158,B00523K104,Electronics,"We bought this camera after seeing all the good reviews and were very happy when we received it. We were very pleased to get a camera bag, tripod, cleaning solution, 32 GB card, etc. with the camera which hadn't been advertised when we bought it! After using it the first time we came home and found the little &#34;door&#34; that protects the battery was gone.",65
PASS_001998,KB_01955,REC_158,B00523K104,Electronics,This is my first slr. Love it. Very easy to use for beginners. Takes excellent quality pictures. Price is right.,20
PASS_001999,KB_01956,REC_158,B00523K104,Electronics,This is my first digital SLR and I am still learning how to use it most effectively. I just attended the NIKON SCHOOL conducted in my area and was most impressed with their presentations -- over two days. I was also impressed with the features of the D5100 as described there along with other models. I have not had it long enough to check it out thoroughly but I am satisfied with what I see thus far.,77
PASS_002000,KB_01957,REC_158,B00523K104,Electronics,"This camera takes beautiful pictures!!! I've had some very nice moderately priced cameras over the years, but this one has the quality/precision/clarity that gives you back exactly what you are seeing!! !",32
PASS_002001,KB_01958,REC_158,B00523K104,Electronics,This camera takes amazing pics. The lens is unreal how close it brings the images and so clear. I would highly recommend it. My husband always stuck with Olympus and this is his first Nikon and he really likes it better.,41
PASS_002002,KB_01959,REC_158,B00523K104,Electronics,This camera is awesome... You just need to know how to click it. It outperforms in all conditions of light. No cons as of yet.The quality of images is excellent...,30
PASS_002003,KB_01960,REC_158,B00523K104,Electronics,They then sent me a whole new camera with everything I had received before. {There was some reason they couldn't just replace the door.} My husband and I love this camera; it takes excellent photos and is everything we hoped it would be. We aren't pros so we got a couple of books for the Nikon D5100 and are studying them so we can learn all there is to learn about it. We're going on vacation soon and hope to bring back some great photos!,85
PASS_002004,KB_01961,REC_158,B00523K104,Electronics,"There are a lot of menu's and sub-menu's that you have to learn) to get at the heart of the camera, and there is certainly a learning curve, but nothing overwhelming for those familiar with Nikon cameras. I am still learning more, every time I pick the camera up, and try something new.One of my passions, has always been storm photography, and meteor shower photography, and I was left with a bad taste in my mouth, with my experience with digital, long exposure results.",84
PASS_002005,KB_01962,REC_158,B00523K104,Electronics,The 5100 is super user friendly. Just started playing with and basically had it all figured out. Take beautiful auto photos and relatively easy to manipulate in manual mode.,29
PASS_002006,KB_01963,REC_159,B00A2AWBKU,Electronics,Have been using the caddy for about a month in my Lenovo W530 and have had no problems. The drive fits perfectly into the caddy and is secured by four screws with no need for rubber rails. The caddy fits perfectly into the ultrabay slot and locks into place just like the DVD unit does. So everything is secure and it has performed flawlessly. It even comes with a carrying case that you can use for your DVD unit while the caddy is in use. Would highly recommend.,88
PASS_002007,KB_01964,REC_159,B00A2AWBKU,Electronics,"When I bought my T430, I bought a 1TB drive to replace the 320GB drive that came with it... (not knowing that Thinkpad only has a 7mm high drive bay and I bought a 9.5 mm high drive.) I was very disappointed as I need the extra space with my type of work. My extra drive fit very nicely into this caddy, and installed in about 5 minutes. The well built caddy secured the hard drive very nicely.",78
PASS_002008,KB_01965,REC_159,B00A2AWBKU,Electronics,"2nd HDD or SSD Caddy Lenovo ThinkPadGreat product, good quality, easy to install.Very reliable supplier, would recommend to buy from.",20
PASS_002009,KB_01966,REC_159,B00A2AWBKU,Electronics,"I was concerned about fit based upon reviews of OTHER products. This one fits perfect, both in the computer and with the hard drive.",24
PASS_002010,KB_01967,REC_159,B00A2AWBKU,Electronics,"easy to install, good construction , looks like it came with original laptop, works fine, I liked the idea that it is compatible and interchangeable with a wide range of other Lenovo laptop model's. I would recommend it to a friend. No dislikes as of yet.",46
PASS_002011,KB_01968,REC_159,B00A2AWBKU,Electronics,"Just because the manufacturer says it's compatible doesn't mean that's actually true. I bought one of these for my Lenovo V570 and while it does slide in to the optical drive, and plugs in to the right places, it's much too short and doesn't allow me to firmly attach it to my frame. Long and short of it, it does work, and it does fit, it just happens to come out if i tip my computer the wrong way.",79
PASS_002012,KB_01969,REC_159,B00A2AWBKU,Electronics,"Installation was a snap -- screw in your new SSD with the provided (tiny) screws, plug in to laptop. Fits cleanly when locked-in. You'd be hard-pressed to see that it isn't a Lenovo-branded component.The included nylon storage case is a nice bonus. I'm carrying my old DVD drive in my laptop bag, just in case I need it.",58
PASS_002013,KB_01970,REC_159,B00A2AWBKU,Electronics,"I purchased this to hold my new Samsung 400GB SSD in my Lenovo W530 Laptop. The product is great. Easy to install and remove in the event you need your DVD. Zero configuration. Really is, 'plug and play'. If you are short on drive space and don't want to wear out the USB ports with external drives, this is your solution. Now, if the price of SSD's will come down to a reasonable level...",74
PASS_002014,KB_01971,REC_159,B00A2AWBKU,Electronics,"This is a great gadget. Works perfectly and fits seamlessly in the T420.I actually bought this because I could no longer stand the incessantly ejecting cd drive... the bane of Lenovo T420's owners.It's great to have an extra &#34;on board&#34; hard drive, I don't have to constantly push the cd back in, and they provide a hand carrying case so you can safely bring the annoying cd drive with you when you actually need it.",75
PASS_002015,KB_01972,REC_159,B00A2AWBKU,Electronics,"Works like a charm on the W530. I moved my main 500gb drive to this Caddy and instead put a 250gb SSD as my main drive. The laptop is super fast now, and I have 500gb of storage to utilize :)",41
PASS_002016,KB_01973,REC_160,B001PGP33M,Toys_and_Games,"My daughter loves this play house... and it;s big enough for a 2-4 kids to play inside... or in my case..it;s bid=g enough to for me to sit inside and play tea party with her. Super easy to assemble, very sturdy",41
PASS_002017,KB_01974,REC_160,B001PGP33M,Toys_and_Games,"I was scared when I arrived from work and saw the size of the box this thing came in the garage. But to my surprise the box was easy to handle and the pieces came together very easily.You must use an electric screwdriver because the screws are long and not pre-drilled.I had a small issue then installing the doorknob as I put a little too much force and the screw casing broke. However, I was able to remove the broken piece and install it back without problems.",87
PASS_002018,KB_01975,REC_160,B001PGP33M,Toys_and_Games,"Our kids love this playhouse. Our 18 month old especially loves ringing the doorbell and our 4 year old daughter loves to play with the little kitchen in it. Right now we have it down in our basement while it's winter out, but when summer comes around, we are anxious to get it outside and let them play out there with it!",62
PASS_002019,KB_01976,REC_160,B001PGP33M,Toys_and_Games,"it was a hit of course, but like others was surprised to see the secret fireplace escape hatch not there.It arrived ahead of schedule and all the parts were correct.The phone is very quiet,but kiddie ears are better then mine",40
PASS_002020,KB_01977,REC_160,B001PGP33M,Toys_and_Games,"I just bought this for my 1 year old daughter and am so happy I did so! It is so spacious in side, even I can get in and play with her for hours. I keep seeing things about a secret passage however due to safety the newest model does not have one, which I am more than fine with becuase it still has a ton of fatures that my little girl loves and will continue to love for years to come.",82
PASS_002021,KB_01978,REC_160,B001PGP33M,Toys_and_Games,"first off,  you better have a lot of room to put this, as it's massive! easily big enough to sub-let out to a family if required!it's 18 months old and has been disassembled and reassembled 4 times and it is still holding up as strong as the day it arrived.every kid who comes over goes nuts playing in and around the ""cubby"". kids smashing things against it, drawing on it with crayons, spilling food and drink all over it, no problems.",81
PASS_002022,KB_01979,REC_160,B001PGP33M,Toys_and_Games,"so if you have hard floors ( or want to protect your carpet from the spills and crayons) invest in some floor mats, and set up the playhouse ontop of them.pay attention to which way you put the roof on, it can be put on "" backwards"" and if you have a wife with ocd, you'll have to take it off and put it back on so the chimney faces the right way!",73
PASS_002023,KB_01980,REC_160,B001PGP33M,Toys_and_Games,"We've had this playhouse for four years and it has been played with almost everyday and still looks new. Kids are now aged 4 to 9, and they all still love it.",32
PASS_002024,KB_01981,REC_160,B001PGP33M,Toys_and_Games,"We just purchased this for my 2 year old daughter and she loves it! It was very easy to set up, my husband set it up in 10 minutes and its very transportable from grass to deck. She loves playing in it and has brought some of her kitchen toys so she can ""cook"", and also has her kiddie lawn chair so she can have ""tea time"" with her friends! I can't wait for my 6 month old son to walk so they can enjoy their playhouse together!",88
PASS_002025,KB_01982,REC_160,B001PGP33M,Toys_and_Games,We also strung a row of lights at the top of the roof for light in the evenings...the roof is high enough so I don't have to worry about her reaching them and pulling them down. My husband put the cottage together in less then 30 minutes! super easy! I am so happy with my purchase....well worth the money!,59
PASS_002026,KB_01983,REC_161,B008YRG5JQ,Cell_Phones_and_Accessories,"It fits fine in my laptop case, doesn't get hot when I'm charging it or using it to charge other things. And the fact that I can charge multiple things at once is a bonus.So far it's worked great, and has become my &#34;go to&#34; charger when I'm on the road.",51
PASS_002027,KB_01984,REC_161,B008YRG5JQ,Cell_Phones_and_Accessories,"Plus I am able to walk around with the telephone while it is charging and I am not confined to an electrical outlet. While in the airport I no longer need to look for an electrical outlet and sit close by to charge my laptop, tablet or telephone anymore.When you think about it the average cellphone battery is 2500mah, with this charger you have 12000mah this is like having 5 batteries for the small price of under $50.",78
PASS_002028,KB_01985,REC_161,B008YRG5JQ,Cell_Phones_and_Accessories,"Best investment I have made for my iPhone and other electronics. This is a must have if you have a phone, tablet, laptop, etc. I highly recommend purchasing a backup battery charger. If you are constantly on the go and need to make sure you have enough juice for your electronics, this is a &#34;no brainer&#34; purchase. This power bank is incredible because you can charge up to 4 devices at once or have 4 full charges for a phone.",80
PASS_002029,KB_01986,REC_161,B008YRG5JQ,Cell_Phones_and_Accessories,"My sons have a tendency to leave a game running, even after they switch over to Legos. Previously I would have to plug into my laptop, or sit by a power cord to use any given device. Not anymore. The unit is a little bulky, nut still very portable. It have 4 different voltage outputs to fit the different charging voltage of various devices. They are all neatly labeled and easy to access. This thing will charge my Ipad mini twice.",81
PASS_002030,KB_01987,REC_161,B008YRG5JQ,Cell_Phones_and_Accessories,"Loved the power capacity of this device. Weight is part of the power trade-off, for me well worth it. I carry this in my laptop bag everywhere. Charging time is long, typically 8+ hours. LOVE the 4 USB ports. the only complaint is the mini-usb charging port. Wish it were on the same face as the USB ports, and is a little cheap; it works with some cables, too loose with others.",72
PASS_002031,KB_01988,REC_161,B008YRG5JQ,Cell_Phones_and_Accessories,"When purchasing this device, I mainly compared it to the Anker Astro3 (10000 mAh) and a 12,000 and 20,000 mAh by DB power. Anker initially had my vote because of the DC output. However, looking at the devices I'd use it with, I realized it wasn't enough power so it presently served no purpose for me (laptop requires 18.5, I believe the astro3 goes to 12V).",66
PASS_002032,KB_01989,REC_161,B008YRG5JQ,Cell_Phones_and_Accessories,"While in a vehicle, it sure beats having to carry around multiple charger cords/adapters and hunting for a free USB port, cigarette lighter or A/C plug in. Now all I need is my normal Apple cable and the EasyAcc and I'm good to go. It does come with a ton of adapters to accomodate nearly any type of device. We were very pleased. Our model was slightly larger than an iPhone and weighed about as much as a spare laptop battery.",81
PASS_002033,KB_01990,REC_161,B008YRG5JQ,Cell_Phones_and_Accessories,this is so handy i was in a location were there were no out lets an had to charge phone an it worked better than i expected,27
PASS_002034,KB_01991,REC_161,B008YRG5JQ,Cell_Phones_and_Accessories,"The search is over. This will outperform your expectations, hands down. It can charge you pad and smartphone at the same time.",22
PASS_002035,KB_01992,REC_161,B008YRG5JQ,Cell_Phones_and_Accessories,"It works great, use it to charge my tablet all the time. Have had it for about 6 months or so.",21
PASS_002036,KB_01993,REC_162,B004EPXIA6,Patio_Lawn_and_Garden,Sure beats buying bulk and winding on the old spools. I don't use the trimmer that much and like having a spare spool.,23
PASS_002037,KB_01994,REC_162,B004EPXIA6,Patio_Lawn_and_Garden,"I would recommend rewinding the spools with your favorite line. This stuff is a helix twist and sticks somewhat on the spool. It will work, but your own might be better.....  Just sayin.",33
PASS_002038,KB_01995,REC_162,B004EPXIA6,Patio_Lawn_and_Garden,"I only give this four stars because I have found on various brands of trimmers that the replacement spools many times do not work as well as the original. They usually do not hold the tension as well, and seem to use the string more quickly...odd. But aside from that, not only does this spool work well, but we have been very satisfied with all of our Greenworks products.",69
PASS_002039,KB_01996,REC_162,B004EPXIA6,Patio_Lawn_and_Garden,"I was skeptical when ordering the Greenworks trimmer and 3 spools of replacement line. No longer! The trimmer is fantastic, and the line is very, very strong. They look really small when first opened, and my first thought was "" These won't last thru one cutting in this yard"". My yard constist of two large lots that used to eat up the line in my gas Craftsman trimmer.",68
PASS_002040,KB_01997,REC_162,B004EPXIA6,Patio_Lawn_and_Garden,I got these for the new Greenworks Grass Trimmer/Edger that I purchased here on Amazon. It's great to have the extras on hand...I never could quite wind a spool correctly. It always ended up that I was having to take the spool out to untangle it so it would advance properly. These pre-wound spools are great and I never have to worry about them getting messed up while weed-eating.,69
PASS_002041,KB_01998,REC_162,B004EPXIA6,Patio_Lawn_and_Garden,"Sorry for the one-star rating. The Auto-feed replacement spools I received were for the smaller , possibly the GreenWorks 13&#34; Trimmer. I was viewing the 15&#34; Trimmer and assumed that the picture of the replacement spool was a part for that Trimmer.Now that Spring garden supplies are back on the shelves, I have located the proper spool at a nearby Canadian Tire Store and am ready to trim.Thank you.Ted Pageau",70
PASS_002042,KB_01999,REC_162,B004EPXIA6,Patio_Lawn_and_Garden,The spool that came on the trimmer is refillable and so are these. It's good to have spools on hand when one goes empty and these do the trick. Once you buy these you can just keep refilling them.,39
PASS_002043,KB_02000,REC_162,B004EPXIA6,Patio_Lawn_and_Garden,simple easy to use repacement  spools  a no brainer to install  i would recomend to anyone rather than trying to rewind spools  by hand,24
PASS_002044,KB_02001,REC_162,B004EPXIA6,Patio_Lawn_and_Garden,The replacement spools are a good deal. But the line that comes on them is round unlike the line on my original trimmer that is a twisted type. Each spool has 14.5 feet of line on it. The manual on the trimmer says to use about 18 feet when rewinding the empty spool.,53
PASS_002045,KB_02002,REC_162,B004EPXIA6,Patio_Lawn_and_Garden,it's great stuff....last's much longer.....I will have enough for a long time to come,14
PASS_002046,KB_02003,REC_163,B003ARSPIO,Cell_Phones_and_Accessories,"The person i give the phone ,tell me that she doesn't really like it,and the battery is no good.",19
PASS_002047,KB_02004,REC_163,B003ARSPIO,Cell_Phones_and_Accessories,does this phone have GPS?. does it have android operating system? is the keyboard lighted?how is the speaker on the phone?,21
PASS_002048,KB_02005,REC_163,B003ARSPIO,Cell_Phones_and_Accessories,"the phone is ok ,but the battery life is too short and it take hours to recharge. would i refer this phone to my friends, not likely.",27
PASS_002049,KB_02006,REC_163,B003ARSPIO,Cell_Phones_and_Accessories,"Love the combination of touch screen and pull-out qwerty keyboard! In addition, the phone seems to be very well made. Great customer service!",23
PASS_002050,KB_02007,REC_163,B003ARSPIO,Cell_Phones_and_Accessories,This phone was horrid. It stalled more than my two year old phone that I was trying to replace. It was very slow and was terrible at receiving calls and messages. Do not by this phone.,36
PASS_002051,KB_02008,REC_163,B003ARSPIO,Cell_Phones_and_Accessories,when i bought this phone back in 2009 it was a nice descent slide phone. for basic use and a nice keyboard for fast texting camera was ok for cheap phone at time for 98 us. sold it in 2010..,40
PASS_002052,KB_02009,REC_163,B003ARSPIO,Cell_Phones_and_Accessories,"I got everything working the first day with just the information that is provided on their website. Calls and texts worked as soon as I turned on the phone, but I had to do manual configurations for the internet.So far the battery life is really good.",46
PASS_002053,KB_02010,REC_163,B003ARSPIO,Cell_Phones_and_Accessories,"Good service and communication from the seller.Misc details: phone shuts off when charging, short battery life (even in 'save battery power' mode), functionally average. QWERTY keyboard easy to use, small buttons.",31
PASS_002054,KB_02011,REC_163,B003ARSPIO,Cell_Phones_and_Accessories,"A lot of the negative reviews I've read are based on what the phone is lacking, but for this price I think it's fine. If you need a 4G phone that does everything at lightning speed maybe you should think about speeding a few hundred on something else.",48
PASS_002055,KB_02012,REC_163,B003ARSPIO,Cell_Phones_and_Accessories,"I did manage to configure the GW525 with full Internet and MMS functions on the AT&T; network. You'll find those at the end of this review.The LG GW525 is an interesting little phone in that it doesn't look like it should have the capabilities it has. There's a lot of stuff packed into such a small, cheap and ultimately kiddy looking phone, which gives it a quirky appeal.",68
PASS_002056,KB_02013,REC_164,B00429NVQA,Electronics,my daughter is in a wheelchair in a basement apartment of our house. She cannot see when her para-transit bus arrives and sometimes had to sit in the rain so she wouldn't miss it. now she can watch on her phone or computer to see when it arrives.I wish there were a way to turn off the night vision IR. We have it in a window and at night the IR reflects from the window back into the camera obliterating the street view.,83
PASS_002057,KB_02014,REC_164,B00429NVQA,Electronics,"The camera is easy to set up even with the clunky interface. Once it is up and running it is great. We have it set up to view on our iPhones, so we do not really have any issues with the browser viewing.The only issue i had with this camera was aesthetic. The camera is white (at least for the model number ending in W). Nowhere did it mention unit color when i bought it, and all the pictures showed a black camera.",83
PASS_002058,KB_02015,REC_164,B00429NVQA,Electronics,"It also buffers up several frames in advance so you don't miss the action... without the buffer, your camera will trigger via motion detection too late, and it will miss the action. With Blue Iris, I can view in remotely to see what's going on via web page. Without good software, the camera is probably not going to amaze you.",60
PASS_002059,KB_02016,REC_164,B00429NVQA,Electronics,"Oddly enough, the best software I've seen for these cameras is on iOS. I've been using Foscam Pro app [...] made by RobotoApps lately and have been happy with it as a remote viewing solution.In general, you'll need to have some basic networking knowledge and be comfortable tweaking settings on your router if you ever hope to be able to view your camera outside of your home network.",68
PASS_002060,KB_02017,REC_164,B00429NVQA,Electronics,"}18w series foscam for INDOOR P/T {pan tilt} setups less than 50feet}09w series foscam {this model here} for indoor &#34;fixed position setups less than 50feetall these series cameras WILL work together on the same network ,and are EASY to port forward for remote view {over the enternet}great seller ,buy the way=)",51
PASS_002061,KB_02018,REC_164,B00429NVQA,Electronics,You aren't going to get super clear pictures or read license plates 30 feet away but if you just want to know if someone/thing has been into your yard or keep an eye on the family pet then this is fine for that.I'd say if you are thinking about this one then spend a bit more and get the newer PTZ camera with 720p output on it.,67
PASS_002062,KB_02019,REC_164,B00429NVQA,Electronics,"I just received this unit and was really excited to use it wirelessly. I noticed that out of the box, it didn't find my wireless when I hit scan (or that of my neighbors). I upgraded both firmware (system and webgui) and still no result. Sent it back and ordered another, hopefully the second one will work.",57
PASS_002063,KB_02020,REC_164,B00429NVQA,Electronics,"The next day after a cam reboot (switching to another room) the green light just blinked fast and that was it. From this point on it only worked with the Cat 5 cable... well, back it goes and I am giving a Dlink a try...It appears that even the much more expensive cam like those from Panasonic give users a fair share of headaches.",64
PASS_002064,KB_02021,REC_164,B00429NVQA,Electronics,"I have 2 different Tenvis cams, and the software on both is very crude and rudimentary. It works fine, it just looks like it was programmed back in the 90's. Foscam's interface, however, is pleasing to the eye, well laid out, straightforward, and very easy to use. There's just no comparison; Foscam wins, hands-down.> SizeTenvis is basically 3.5"" square.",59
PASS_002065,KB_02022,REC_164,B00429NVQA,Electronics,"In addition, there are a number of merchants selling genuine Foscam cameras who do not provide adequate support or after-sales service to their customers, or require their customers to ship their genuine Foscam cameras back to China in order to receive a replacement or refund. This is a huge problem and the cause of much frustration on behalf of end users. "" I got the good one at [...].",69
PASS_002066,KB_02023,REC_165,B002N3TO36,Automotive,exactly what I wanted. service was fast and excellent. would buy again from this place,15
PASS_002067,KB_02024,REC_165,B002N3TO36,Automotive,"I'll start with saying that the supplier of these crossbars was great to deal with. They contacted me directly to make sure they were shipping me the color I wanted (chrome or black), and to confirm the make and model of my car. In addition, these crossbars are much less expensive than ones sold by Volvo, or the big name suppliers.The bars themselves are a mixed bag out of the box. On the plus side, the installation is quick and easy.",81
PASS_002068,KB_02025,REC_165,B002N3TO36,Automotive,"I was able to mount bike racks to them without issue.The brackets that attach the bars to the roof rails are where things fall short. Although the bracket assembly is made of heavy gauge metal, the nut for tightening the bracket in place is not. Instead, the nut has metal threats inside a soft plastic wing-nut. Because the plastic is soft, the metal in the brackets slowly eats into the nuts, which causes them to come lose.",77
PASS_002069,KB_02026,REC_165,B002N3TO36,Automotive,"The washers solved issue and only set me back $1.04. With the washers in place, I have a sturdy roof rack that I think will provide years of service.",29
PASS_002070,KB_02027,REC_165,B002N3TO36,Automotive,"Volvo sells cross bars but they cost significantly more. Thes fit the car and my budget. Most importantly, they work just fine. I don't keep them on the car permanently. They come off and reattach easily. What more could I ask for?",42
PASS_002071,KB_02028,REC_165,B002N3TO36,Automotive,We looked everywhere for a rack to fit our volvo and the costs were insane. We made the perfect choice on this one,23
PASS_002072,KB_02029,REC_165,B002N3TO36,Automotive,"I never write reviews but I had to for this product. Best purchase I have ever made. Easy to install, looks great, and can't go wrong for the price.",29
PASS_002073,KB_02030,REC_165,B002N3TO36,Automotive,"Once I figured out to ignore the enclosed instuctions it became much easier to install. I've used it twice and it seems very solid with lighter items. If you have a sunroof, watch your positioning. The air movement at 40-50 mph creates a very loud whistle.",46
PASS_002074,KB_02031,REC_166,B0081ILUOI,Automotive,The kit came complete with all parts. Literally fit like a glove in the trunk as if manufacturer installed it.,20
PASS_002075,KB_02032,REC_166,B0081ILUOI,Automotive,"Brand new with the trunk insert. Perfect fit. .And, arrived in KY right on time. I couldn't be more satisfied.",20
PASS_002076,KB_02033,REC_166,B0081ILUOI,Automotive,"This item was exactly as described and worked perfectly. It fit right into the opening for the spare and it came with all of the tools needed to change a flat. I have not used the spare yet but it seems of equal quality to other donut spares I have had in the past. Definitely better than the can of ""hope this works"" that the manufacturer gives you.",68
PASS_002077,KB_02034,REC_166,B0081ILUOI,Automotive,The tire kit was not delivered in a reasonable time and the supplier had to be contacted. Apparently the package had been stolen from the supplier's loading dock and the theft had not been discovered until Amazon notified them. The supplier shipped another kit and it was delivered satisfactorily.The kit itself is as advertised with the tire mounted. The tire and enclosed tools fit nicely in the car's spare tire well.,71
PASS_002078,KB_02035,REC_166,B0081ILUOI,Automotive,"This spare tire kit is great. This is a doughnut tire in case your wondering, but plenty large enough to do the job.Comes with all hardware needed to mount tire in trunck Jack, Jack handle, lug iron, tow screw, which was already included with the fix a flat and air pump in the trunk.All parts fit neatly in the foam molded tray provided with the kit to replace the existing tray.",71
PASS_002079,KB_02036,REC_166,B0081ILUOI,Automotive,I would recommend this product to all Elantra owners!All the tools needed to complete a tire change were included as well as an organizer.Thank you,25
PASS_002080,KB_02037,REC_166,B0081ILUOI,Automotive,All parts are in labeled plastic bags.Keffer Hyundai ships quickly and does a great job of packing. With this Elantra Spare Tire Kit you won't have to worry about getting a flat tire.,33
PASS_002081,KB_02038,REC_166,B0081ILUOI,Automotive,"Tire is mounted and inflated. Fits in the 2013 Elantra trunk perfectly. Feel safer driving now that I have a spare knowing I won't be stranded. Didn't want to use the mobility kit because once used, the tire cannot be repaired. You have to buy a new one.",48
PASS_002082,KB_02039,REC_166,B0081ILUOI,Automotive,"Everything was as advertised. It was great to have the tire already mounted on the rim unlike so many others available for purchase. Saved me a trip to the garage to have the tire mounted. Shipping was very reasonable as well for the size of the item and arrived quickly. If you're looking for an Elantra spare tire kit, this is the one to buy.",65
PASS_002083,KB_02040,REC_166,B0081ILUOI,Automotive,"When we bought our Elantra, we didn't realize that it didn't come with some sort of spare. My wife damaged the sidewall of the right front tire on the way to work, and all there was in the wheel well, was a large piece of fitted Styrofoam, and a glorified Fix-A-Flat kit. The upshot here is that the Fix-A-Flat, is only going to be good if you have a SMALL puncture in the tread.",74
PASS_002084,KB_02041,REC_167,B00BI4JXGO,Electronics,"This is how I have it set up:2 HDMI cables coming from my 2 sources (blu-ray player and cable tv) right into the tv (input 2 and 3). From the tv  have 1 HDMI cable from input 1 (this is the designated ARC port) going into the ARC input of the home theater main unit. So, basically I am using my tv as the router/switcher (instead of the crappy main  audio unit).",72
PASS_002085,KB_02042,REC_167,B00BI4JXGO,Electronics,"Pros:Speakers sound goodBluetooth works great with my iPod TouchEasy to set upCons:Receiver was defective out of the box. When switching from one input to another (e.g. from cable box to Blu-ray), either the sound would drop out, or the video became shaky and showed a lot of interference (lines and snow/static on the screen). I checked all connections, all cables were sound. My TV is a Panasonic plasma, by the way.Returning it.",72
PASS_002086,KB_02043,REC_167,B00BI4JXGO,Electronics,"I read all your reviews and I think I may have a work around to help some of you. I bought the SC-HTB770 in November 2013. I also have a Panasonic plasma tv - the TC-P50VT25. It took me 3 years to buy the audio system so I was used to using the speakers from the tv which were becoming over-modulated. Anyway, I followed the theatre systems instructions and hooked up my 2 sources to the main unit using hdmi cables.",81
PASS_002087,KB_02044,REC_167,B00BI4JXGO,Electronics,this works great when it's working. There are times we've had to unplug it to get it to work. It's very temperamental. We are getting the hang of it though,30
PASS_002088,KB_02045,REC_167,B00BI4JXGO,Electronics,"see other reviews. works for a couple weeks, maybe one week, maybe not. need to pull power cord for 'a random amount of time', plug it back in and it works.This is second unit in a row that didn't work.when dead, nothing works, not remote, not power button, nothing.tried firmware update, doesn't do anything. as in, it didn't do what the instructions said it would do.",66
PASS_002089,KB_02046,REC_167,B00BI4JXGO,Electronics,"easy hookup to my panasonic tv ,but not really that happy with overall sound.probably will go for surround sound amp in future ,this will do for now .gs",28
PASS_002090,KB_02047,REC_167,B00BI4JXGO,Electronics,"You can manually turn the subwoofer on at this point, or you can wait until the end of this process. )6) Turn the TV on7) Press the Menu button on the TV's remote, scroll down to ""Setup"", and then select ""VIERA Link settings."" (In the submenu, only ""VIERA Link"" will be available at this point, and it will be set to ""Off"", The other 4 settings in the submenu will be grayed out at this point.",76
PASS_002091,KB_02048,REC_167,B00BI4JXGO,Electronics,"Wow, what a cool stereo.I've never had a 3.1ch sound system and have always been little skeptical of getting one because I felt it wouldn't provide me with the immersive sound experience I've come accustom to with 5.1 or, 7.1ch systems. However, after setting everything up in my sons room and watching Cars 2 on Blue-ray, I can honestly say I was pleasantly surprised by what I heard. The system was clear and immersive.",74
PASS_002092,KB_02049,REC_167,B00BI4JXGO,Electronics,"Would be nice if they send a replacement of the part that didnt work, but an hour long chat with customer support they asked me to mail the part for warranty related fixing. seriously? I cant use my external speakers for the holidays? that SUCKS! I would have easily rated you three or four if you had been working as expected speakers!",62
PASS_002093,KB_02050,REC_168,B006SDI6X6,Home_and_Kitchen,"The painting invites us in for a walk down the lane to the setting sun.Be advised, this series of paintings needs a large wall for placement. Each panel is light and framed for easy installation. I have the paintings pressed tightly together to make one scene, unlike the picture included on Amazon that shows silver bars separating the paintings.",59
PASS_002094,KB_02051,REC_168,B006SDI6X6,Home_and_Kitchen,"The painting it absolutely beautiful and the quality can easily be seen. The canvas is 100% cotton 370gsm artist grade canvas. The frames are 3.8 cm wide and are environmentally friendly MDF wooden bars. As someone who reduces, reuses, and recycles, I truly appreciate this piece. There is also a 100% money back guarantee (30 days) if you are not satisfied with your purchase.",64
PASS_002095,KB_02052,REC_168,B006SDI6X6,Home_and_Kitchen,"When I say this is like a scene from Middle Earth's Shire, my meaning may be unclear. What I mean is that this piece reminds me of the peaceful, joyous atmosphere of the Shire. This print set is a depiction of nature at its purest, and the image is incredibly soothing and relaxing.",53
PASS_002096,KB_02053,REC_168,B006SDI6X6,Home_and_Kitchen,"While this piece is a little out of my usual aesthetic, I can't help but be drawn to it. The mist settling in the trees gives me a feeling of tranquility. The dim light and rich colors of the leaves is very comforting. When I see this piece, I can almost smell the crisp, cool air of autumn, which helps me keep my mind clear.",65
PASS_002097,KB_02054,REC_168,B006SDI6X6,Home_and_Kitchen,"What would I find at the end of this road? When I watch this painting, this question comes to my mind. It has a philosophical meaning: we never know where the journey leads us. I thik it is a very deeply emotional art. I t has very warm colors that would be a good fit for my living room.",59
