doc_id,record_id,qid,asin,category,source_file,review_text,n_words,source_field
KB_02309,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,"After purchasing the unit that has a range of 1000 meters, I found buried in their literature that the 'remote is designed for residential and small commercial sites. Large projects such as cemeteries aand golf courses will require a long-range remote.' Also the remote receiver is not to be installed outside. Pretty worthless for a HOA controller that I wanted to control remotely from up to a block away.",69,review_snippets
KB_02310,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,It does not allow you to change existing zone programs or access any of the programmable features of the controller. It will operate a zone even if the controller is in the OFF position (which only indicates that the automatic program operation is disabled).,44,review_snippets
KB_02311,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,"This remote works great. Fantastic reach and simple to install. But the greatest is the price. A remote for Rainbird is around $750 so a big difference. So if you and thinking about a new controller for your irrigation, go with a Hunter system and get the remote as well.",50,review_snippets
KB_02312,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,"I can then restart the zone to see if I've fixed the problem. NO MORE running back and forth to the controller to turn it off and on. Like I said, it saves me a TON of time (and walking too!!!! )I highly recommend this product to anyone. It also came with easy to read instructions and the controller is VERY user friendly.",63,review_snippets
KB_02313,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,"I'm a homeowner with a good size DIY irrigation installation. I have 16 drip zones and 4 lawn sprinkler zones, running off an ICORE controller with flow metering. This remote is indispensable for installation and troubleshooting of a system with this many valves. It is also very handy when you decide that a rarely watered zone needs additional watering. The device itself appears to be very robustly constructed and will take some abuse. I placed the receiver inside my I-CORE cabinet to avoid having it exposed to the weather. I have never had any issues with connectivity within my lot.Note that this device only allows a zone to be manually operated for a fixed set of time increments (1, 2, 5, 10 minutes, etc.).",124,review_snippets
KB_02314,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,for me it's a god send.,6,review_snippets
KB_02315,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,"This product works better than I hoped. I can be anywhere in my yard,9 zones, and turn system on & off. Great for adjusting  all over the property.",28,review_snippets
KB_02316,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,"This product is great. My clock is in the basement and this makes it easy for me to adjust my heads without going into the basement a million times. Easy operations and install. I had mine working in less than 5 minutes. Its a little pricey but figure it saves on my knees, carpet and time. Plus any unwanted kids or animals in the yard, you can turn the water on....",71,review_snippets
KB_02317,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,"This is one of those ""How did I ever live without this?"" products. It makes testing repairs and checking adjustments such a breeze. No more running back and forth across the property to turn a zone on or off. Very easy to install and the price is very reasonable as well.",51,review_snippets
KB_02318,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,"The remote kit came with everything you need except for a threaded nut to lock the unit in place when attached to the Pro-C station. I had the remote installed in about 10 minutes; half of that time spent looking for a threaded nut :)  Instructions are very clear and easy to understand. Simply, if you spend any time maintaining your irrigation system, this is a very useful tool; I no longer have to walk back to the garage to turn on different zones when trouble shooting and checking for leaks or confirming leaks have been fixed.",97,review_snippets
KB_02319,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,Pretty worthless for a HOA controller that I wanted to control remotely from up to a block away.,18,top_sentences_IR
KB_02320,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,"So if you and thinking about a new controller for your irrigation, go with a Hunter system and get the remote as well.",23,top_sentences_IR
KB_02321,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,NO MORE running back and forth to the controller to turn it off and on.,15,top_sentences_IR
KB_02322,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,It will operate a zone even if the controller is in the OFF position (which only indicates that the automatic program operation is disabled).,24,top_sentences_IR
KB_02323,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,It does not allow you to change existing zone programs or access any of the programmable features of the controller.,20,top_sentences_IR
KB_02324,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,It also came with easy to read instructions and the controller is VERY user friendly.,15,top_sentences_IR
KB_02325,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,"I have 16 drip zones and 4 lawn sprinkler zones, running off an ICORE controller with flow metering.",18,top_sentences_IR
KB_02326,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,no need to leave the house.,6,top_sentences_IR
KB_02327,REC_182,61256,B002FP4SQ0,Patio_Lawn_and_Garden,test,"I'm a homeowner with a good size DIY irrigation installation.  I have 16 drip zones and 4 lawn sprinkler zones, running off an ICORE controller with flow metering.  This remote is indispensable for installation and troubleshooting of a system with this many valves.  It is also very handy when you decide that a rarely watered zone needs additional watering.  The device itself appears to be very robustly constructed and will take some abuse.  I placed the receiver inside my I-CORE cabinet to avoid having it exposed to the weather.  I have never had any issues with connectivity within my lot.Note that this device only allows a zone to be manually operated for a fixed set of time increments (1, 2, 5, 10 minutes, etc.).  It does not allow you to change existing zone programs or access any of the programmable features of the controller.  It will operate a zone even if the controller is in the OFF position (which only indicates that the automatic program operation is disabled).",168,top_review_helpful
KB_02328,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,"The magnifying glass works perfectly for my needs - occasional help with small print in reading comic strips, road maps, prescription and food labels, etc., especially when I'm wearing my contact lenses; and any time I want to see something a little clearer and/or larger. The light is handy and the pouch is good protection for the lens. It recently accompanied me on a two-week road trip and came in handy; my friend liked it and will soon get her own. This is my first magnifying glass and I think I hit the nail on the head.",97,review_snippets
KB_02329,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,Other than the batteries being WAY out of date - this magnifying glass is terrific. Plan to also order fresh batteries if you buy it since you'll be displeased when you turn it on - I was. (Now the switch is gone - how nice!!),45,review_snippets
KB_02330,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,I especially love the rim-free feature of this magnifying glass. The fact that it's rectangular in shape as well is also a plus; makes it more suitable for reading on those days when my eyes are tired and I need a little bit of help to read.,47,review_snippets
KB_02331,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,"Bought this for the wife so she didn't have to use an old heavy magnifying glass.This one is light weight and has an LED light which enables her to see words much better.Also comes with a pouch to protect it from damage or scratches. Would give it 5 stars ifthe handle folded, but it works great as it is.",59,review_snippets
KB_02332,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,"I wanted a magnifying glass for looking at 18th and 19th century documents. This magnifier does a good job. The price is right. I like the little carrying pouch which helps keep it clean and unscratched. I wasn't really looking for a light, but the lighting feature is very nice. I can recommend this magnifying glass.",56,review_snippets
KB_02333,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,This is the perfect size and shape for reading print. Round magnifiers don't give you the field of view this shape gives you and it is X2 magnification. You get several lines in view at one time. If you have to read very tiny images or print then a higher magnification would be called for. The two LED lights do a great job of lighting the area for reading. I am very happy with the overall quality as well.I am fast becoming a fan of Carson optics. I have several different magnifiers by them now.,95,review_snippets
KB_02334,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,"i do like the little pouch that came with this one, however! They are both great, same brand, same 2X magnification, good optics. You cannot go wrong with either one. It just depends on whether you prefer it rimless or folding! Both are highly recommended! If you are like me and can't decide, just get them both. You can't go wrong!",61,review_snippets
KB_02335,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,"When I tried this magnifier out, I wanted to show it off to everyone I knew. If they are not all sold out, I am going to put this onmy Christmas gift list for sure. Its something everyone can use from time to time and the LED light is an unbelievable plus.",52,review_snippets
KB_02336,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,"Excellent magnifier, I hated to admit it but as I get older things are harder to see. I brought this to help me with fine print in books. It easy to to hold in my hands. It is not too heavy. However the single best thing about this magnifier is the LED light. Wow what a difference it makes. It really allows me to see comfortably. The price was good. It is very sturdy not easy to break. Good purchase.",80,review_snippets
KB_02337,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,The reason I'm giving this one star is not due to the optic but the sneaky deception of using a FREE GIFT to get a rating. I ordered four of the items and attached to the individual packages was this card that gives you this crap about ( Your feedback is important to us. ) you flip the card over and there is very strong suggestive picture on how to rate this item. All you have to do is send them an email at ( freegift@carson.com ) . Typed in the email address ten times.,95,review_snippets
KB_02338,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,You get several lines in view at one time.,9,top_sentences_IR
KB_02339,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,This is my first magnifying glass and I think I hit the nail on the head.,16,top_sentences_IR
KB_02340,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,"The magnifying glass works perfectly for my needs - occasional help with small print in reading comic strips, road maps, prescription and food labels, etc., especially when I'm wearing my contact lenses; and any time I want to see something a little clearer and/or larger.",45,top_sentences_IR
KB_02341,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,Other than the batteries being WAY out of date - this magnifying glass is terrific.,15,top_sentences_IR
KB_02342,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,I wanted a magnifying glass for looking at 18th and 19th century documents.,13,top_sentences_IR
KB_02343,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,I especially love the rim-free feature of this magnifying glass.,10,top_sentences_IR
KB_02344,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,I can recommend this magnifying glass.,6,top_sentences_IR
KB_02345,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,Bought this for the wife so she didn't have to use an old heavy magnifying glass.This one is light weight and has an LED light which enables her to see words much better.Also comes with a pouch to protect it from damage or scratches.,44,top_sentences_IR
KB_02346,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,The reason I'm giving this one star is not due to the optic but the sneaky deception of using a FREE GIFT to get a rating.,26,top_sentences_IR
KB_02347,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,"The batteries are small and probably wouldn't last long if you used it (the light) all the time, but for clarity and usability it's very nice and the rimless feature makes it better and lighter.update  these batteries sr1130 takes 3 -- costs a buck apiece here on amazon prime 10 pack.http://www.amazon.com/Energizer-Watch-Batteries-SR1130SW-Cell/dp/B000RB05X4/ref=sr_1_1?rps=1&ie;=UTF8&qid;=1331668721&sr;=8-1 you can get them cheaper non prime..",58,top_sentences_IR
KB_02348,REC_183,67972,B002QIYQ5E,Health_and_Personal_Care,test,"This is the best magnifier I have and I have many.Certain ones work better for different jobs but this best for reading a book or ereader or monitor. I have vision problems. I rarely use the light but it works well. The batteries are small and probably wouldn't last long if you used it (the light) all the time, but for clarity and usability it's very nice and the rimless feature makes it better and lighter.update  these batteries sr1130 takes 3 -- costs a buck apiece here on amazon prime 10 pack.http://www.amazon.com/Energizer-Watch-Batteries-SR1130SW-Cell/dp/B000RB05X4/ref=sr_1_1?rps=1&ie;=UTF8&qid;=1331668721&sr;=8-1 you can get them cheaper non prime..",99,top_review_helpful
KB_02349,REC_184,70660,B007W2ZDX8,Electronics,test,"The only reason I would consider recommending it is if the price drops much lower than the prices of other brands such as Westinghouse or Vizio.EDIT:  When I was moving the TV, the stand snapped off! That could have been dangerous! The TV can now only be used with a wall mount.",52,review_snippets
KB_02350,REC_184,70660,B007W2ZDX8,Electronics,test,"I bought this for my bedroom because of the super low price. The first one I received was packed terribly; the FedEx guy had taped the box back together and literally carried it to the porch upside down. The TV was intact inside the box, but 2 of the 4 mounting screws on the back were stripped and I was unable to remove them (and not able to wall mount). So I asked for a new one, whihc was received very fast. This one had the back plastic cracked, but I still was able to wall mount and it worked.",100,review_snippets
KB_02351,REC_184,70660,B007W2ZDX8,Electronics,test,I would recommend this to anyone in the market for a large in-expensive viewing experience.,15,review_snippets
KB_02352,REC_184,70660,B007W2ZDX8,Electronics,test,As it is I am just hopeful that ir will remain mounted and working.I highly recommend avoiding this tv at all cost. Please do not buy this.,27,review_snippets
KB_02353,REC_184,70660,B007W2ZDX8,Electronics,test,Great picture. Very easy set up. Fast shipping and packaged well. Would recommend this brand and size to anyone. The 42&#34; is big enough for our living room.,28,review_snippets
KB_02354,REC_184,70660,B007W2ZDX8,Electronics,test,"I purchased this tv based on price and features and was excited to get it in order to mount it. When removing the screws on the back of the TV, one was stripped and would not come out. I returned it and received another only to find the same issue with another screw. Since the TV was purchased in order to mount it, I was unable to use either. I hope this was a fluke and not how all these TV's were made. Be wary if buying this TV to mount, otherwise I cannot attest to anything about it as I didn't even bother to turn it on to test since it was purchased to be mounted.",117,review_snippets
KB_02355,REC_184,70660,B007W2ZDX8,Electronics,test,Immediately upon setting the tv upright three of the screws and the plastic broke free. The stand is now useless.While this was bad enough I had long range plans to mount the tv so it was not a deal breaker. As I began to attach the hardware to the tv the first three screws of four came out well. The fourth screw was unable to be removed. When trying to unscrew the fourth you could actually see a bulge in the plastic as the screw was loosened. I now have the tv mounted with only three screws instead of the four needed.The final issue is sound quality which is very tinny.If this was not a &#34;gift from Santa&#34; for the kids it would have immediately been returned.,127,review_snippets
KB_02356,REC_184,70660,B007W2ZDX8,Electronics,test,"I have had this TV for a week. Picture is brilliantly crisp. Sound with TV is as others have said, very subpar. But I have the audio running into a surround sound receiver so this is not an issue for me. I would definitely recommend for an entry level HD flat screen TV.",53,review_snippets
KB_02357,REC_184,70660,B007W2ZDX8,Electronics,test,"The picture is pretty nice on this for the price. Sound as other have mentioned is awful, but we have external speakers hooked up to it (highly recommended)The Picture is comparable to my 60&#34; vizio LED so I was quite surprised. One thing to note it's actually fairly heavy for it's size. Overall I would recommend it.",57,review_snippets
KB_02358,REC_184,70660,B007W2ZDX8,Electronics,test,"With only a 60hz refresh rate, fast motion blurs a tad and some of the detail seems less crisp than I get on my Samsung in the family room. That said, it's not bad enough to be considered a major problem (just enough to drop it from 5 to 4 stars).If you're looking for a centerpiece HD TV, this probably isn't going to fit your needs, but if you just need something to hang on the wall so you can have something to watch while playing ping pong or foosball, this TV is perfect.This is not the best TV out there by a long shot, but it's probably one of the best values for your money out there.",118,review_snippets
KB_02359,REC_184,70660,B007W2ZDX8,Electronics,test,"This one had the back plastic cracked, but I still was able to wall mount and it worked.",18,top_sentences_IR
KB_02360,REC_184,70660,B007W2ZDX8,Electronics,test,"The TV was intact inside the box, but 2 of the 4 mounting screws on the back were stripped and I was unable to remove them (and not able to wall mount).",32,top_sentences_IR
KB_02361,REC_184,70660,B007W2ZDX8,Electronics,test,The TV can now only be used with a wall mount.,11,top_sentences_IR
KB_02362,REC_184,70660,B007W2ZDX8,Electronics,test,The stand is now useless.While this was bad enough I had long range plans to mount the tv so it was not a deal breaker.,25,top_sentences_IR
KB_02363,REC_184,70660,B007W2ZDX8,Electronics,test,Would recommend this brand and size to anyone.,8,top_sentences_IR
KB_02364,REC_184,70660,B007W2ZDX8,Electronics,test,Overall I would recommend it.,5,top_sentences_IR
KB_02365,REC_184,70660,B007W2ZDX8,Electronics,test,I would definitely recommend for an entry level HD flat screen TV.,12,top_sentences_IR
KB_02366,REC_184,70660,B007W2ZDX8,Electronics,test,As it is I am just hopeful that ir will remain mounted and working.I highly recommend avoiding this tv at all cost.,22,top_sentences_IR
KB_02367,REC_184,70660,B007W2ZDX8,Electronics,test,"That said, it's not bad enough to be considered a major problem (just enough to drop it from 5 to 4 stars).If you're looking for a centerpiece HD TV, this probably isn't going to fit your needs, but if you just need something to hang on the wall so you can have something to watch while playing ping pong or foosball, this TV is perfect.This is not the best TV out there by a long shot, but it's probably one of the best values for your money out there.",89,top_sentences_IR
KB_02368,REC_184,70660,B007W2ZDX8,Electronics,test,"I bought this TV in March when our old LCD broke. There weren't that many reviews at the time, however when I saw the price and figured I would give it a shot. The screen is great for the price, sound is less then desirable (typical for any thin tv). Everything was fine for about 4 months, but then the AV plugs just died. There are limited HDMI ports, so the sound bar I purchased for the TV, which was an AV connection only, was useless.I decided to use my warranty and trade it in for a working model... Big mistake! First thing that was odd, Seiki made ME pay for the shipping to return their broken product. I didn't keep my box so had to buy a separate TV box just to ship it. It was inconvenient, but at least they got it (or so I thought). UPS tracking # confirmed that it was received on 8/5/2013. I figured I would allow a few days for processing, so I called 10 days later. It was confirmed that they received it, the warranty would cover a new TV to be shipped but would not be shipped out until the following Tuesday. Tuesday came, it wasn't shipped. I was told it would be ready at the end of the week. The end of the week came, still not sent.... Long story short, after several attempts to call Seiki and them having this TV for more than a month now, I haven't had any luck. The CSR's for this company are completely useless and seriously lack ""customer service"". I have dealt with more than 15 different reps, all of which are just as rude as the last person.I am giving 1 star only for the nightmare this company has put me through. It would have received a higher rating if it did not break. God help you if you buy a broken model and need to return it, because I know Seiki won't.",331,top_review_helpful
KB_02369,REC_185,79132,B00E1U2UBC,Office_Products,test,"I use Basic Talk with ATT's DSL (twisted pair) service, which, in my location, is mediocre. Voice quality is acceptable but by no means &#34;crystal clear.&#34; There are some peculiarities I do not understand. For example, I (or my caller) must sometimes hang up and redial to get an adequate connection. Also, if the call is routed through certain types of automated &#34;switch boards,&#34; I may be able to hear the answerer, but the answerer can't hear me.",78,review_snippets
KB_02370,REC_185,79132,B00E1U2UBC,Office_Products,test,When you talk to someone they cannot understand what I am saying.,12,review_snippets
KB_02371,REC_185,79132,B00E1U2UBC,Office_Products,test,"I am a simple person and don't need caller ID or VOICE MAIL but if it comes with the package I'll take it and it does. I don't use it but it is there. Caller ID means nothing to me. If the phone rings I answer it, if I can and feel like it. If it is someone I don't want to talk to I hang up. Life is simple for me and so is Basic Talk. Get it you'll like it.",82,review_snippets
KB_02372,REC_185,79132,B00E1U2UBC,Office_Products,test,I have had no problems. It was easy to install. My phone number was transferred without incident and the quality of the phone calls is equal or better than cable telephone.,31,review_snippets
KB_02373,REC_185,79132,B00E1U2UBC,Office_Products,test,Set up was relatively easy and I was able to keep my phone number. I recommend BasicTalk for those that are tech aware enough to set it up and connect to their existing wiring.,34,review_snippets
KB_02374,REC_185,79132,B00E1U2UBC,Office_Products,test,"I had to take a phone number associated with a larger city 40 miles away. This does confuse some people as to where I actually am. This is something you may need to live with, if you live in a smaller town.",42,review_snippets
KB_02375,REC_185,79132,B00E1U2UBC,Office_Products,test,"I called my order in and the customer service rep was excellent. She handled EVERYTHING! She arranged to have the equipment shipped directly to me. I also chose to keep my phone number, and she handled all the communications with the phone company. The only thing I had to do was hook it up according to the directions which were enclosed. Anyone can do it!The sound quality is  very clear. I'm very satisfied and have recommended it to my friends.",80,review_snippets
KB_02376,REC_185,79132,B00E1U2UBC,Office_Products,test,"It worked well for about a week then it quite on me. I picked up my phone to make a call and there was no dial tone so I went online to find support, followed the instructions but it still did not work. I called my basic talk number from my cellular phone and all I got was a busy signal. Of course all of this happened on a Sunday when Basic Talk customer service is not available. If AT&T wouldn't take so long to transfer my services, I wouldn't have to use this piece of junk.",97,review_snippets
KB_02377,REC_185,79132,B00E1U2UBC,Office_Products,test,"Sounds easy&#8230;right? Not for me. It took 5 phone  calls within a 2 week period  to AT&T; to get my ringmasters turned off. They were still on when AT&T; finally agreed with Basic Talk to port my number over. It just so happened that my porting date was the 1st day of my new billing period with AT&T. ; Coincidence? All in all, it took 16 days to finally port over my number. I recommend that you get the ringmaster turned off before activating basic talk.",86,review_snippets
KB_02378,REC_185,79132,B00E1U2UBC,Office_Products,test,"This September will be one year with Basic Talk. We have never had an issue, technical or otherwise. Our bill is $11.84 a month for the same service AT&T was charging $45 per month for. We kept our phone number. Easy set up. Sounds great. Works like a charm. Everyone in our house has a cell but our home number is a main number for school, sports teams and family. So I have no problem keeping a home phone for such a low price each month and also having mobile service.",91,review_snippets
KB_02379,REC_185,79132,B00E1U2UBC,Office_Products,test,Time passed with no word from them then I get an email saying that I had not given them my former phone company's account number.,25,top_sentences_IR
KB_02380,REC_185,79132,B00E1U2UBC,Office_Products,test,Set up was relatively easy and I was able to keep my phone number.,14,top_sentences_IR
KB_02381,REC_185,79132,B00E1U2UBC,Office_Products,test,My only complaint is:  I am in a remote location and I cannot get a genuine phone number prefix for the city I live in.,25,top_sentences_IR
KB_02382,REC_185,79132,B00E1U2UBC,Office_Products,test,I switched from Time Warner to Google Fiber and was going to lose my cable phone which had a number that I did not want to lose.,27,top_sentences_IR
KB_02383,REC_185,79132,B00E1U2UBC,Office_Products,test,"I signed on on 12/18/13, gave them my former phone company account number, and asked them to transfer it.",19,top_sentences_IR
KB_02384,REC_185,79132,B00E1U2UBC,Office_Products,test,I had to take a phone number associated with a larger city 40 miles away.,15,top_sentences_IR
KB_02385,REC_185,79132,B00E1U2UBC,Office_Products,test,I could NOT keep my old phone number because of the phone system I was in with.,17,top_sentences_IR
KB_02386,REC_185,79132,B00E1U2UBC,Office_Products,test,I contacted AT@T to have my DSL service switched over to Uverse internet since they no longer support DSL and made sure that the Uverse was on a separate account from my phone service and then simply submitted a simple online request form with Basic Talk to have my old AT@T number ported or transferred over.,56,top_sentences_IR
KB_02387,REC_185,79132,B00E1U2UBC,Office_Products,test,I called my basic talk number from my cellular phone and all I got was a busy signal.,18,top_sentences_IR
KB_02388,REC_185,79132,B00E1U2UBC,Office_Products,test,"Easy to use and nice features.The only CON was I was unable to get my old phone number because of the area I lived in, but I got a new easier to remember number and a lot of the nonsense calls stopped which is a plus.",46,top_sentences_IR
KB_02389,REC_185,79132,B00E1U2UBC,Office_Products,test,"We just hooked up our BasicTalk today, so I don't have long term experience, but I can say, it's working fine. It calls out to land lines and cell phones.. However, Basic Talk sent us our device for free. We signed up online at basictalk.com, You pay for the first month and they send you the device for free. We received it in 3 days..But I would like to warn potential customers of something.. We had our wireless internet service and our phone service with the same company (Frontier Net)... We were paying too much for a land line we rarely used, which is why we decided to switch to Basic Talk.. Basic Talk cost $9.99 a month for unlimited service, call waiting and voice mail (plus taxes/fees) so it's just over $11 a month.. We were paying Frontier around $41 for the land phone, with the very same options. That's quite a savings..When you sign up for Basic Talk, you can request to have your phone number transferred to the new service. This takes up to 10 days.. Our's took less than a week. BasicTalk told me NOT to contact my phone company to cancel my service because they wouldn't be able to transfer my number, but once the transfer was complete, the phone company would cancel our phone service.. Simple, and yes, it does work.. The problem is, once Frontier received the transfer info, they also cancelled our wireless internet service... Without the internet, no BasicTalk phone service..I had to call Frontier early this morning to get it straightened out.. They said our phone and wireless service were bundled, so once we switched phone service, they cancelled the wireless service, too..No one warned us about this! It never even occurred to me that this was a possibility.. It has been an entire day of nothing but stress and frustration, getting different information from everyone I talked to at Frontier.. I was told it would be fixed today, then told it'd be next Wednesday before we had internet service again, then told it would take 24 hours, then I was told it would be Monday, then told again it would be Wednesday...... After getting very pissy with the last person I spoke to (the last of five customer service reps), suddenly, we have service again...So, do yourself a favor.. If your wireless internet service and present phone number are with the same company, make sure they aren't bundled before you sign up for BasicTalk.. If they are, get them unbundled before going any further.. It will be easy peasy if you make sure the services are seperated..",438,top_review_helpful
KB_02390,REC_186,84559,B0040X4PRW,Electronics,test,"Despite its weight, it's actually very easy to handhold, and balances well on a 5D Mark III and or EOS-1D X body. Finally, the image stabilization really does give you an extra 4 stops of handholding ability, which for me, completes the package and really makes this the ideal lens for sports and wildlife photography.In conclusion, if you're still on the fence, go rent a copy, or borrow one through Canon Professional Services. Within a week you'll probably do what I did and buy one for yourself.",87,review_snippets
KB_02391,REC_186,84559,B0040X4PRW,Electronics,test,"I have had my new EF 300mm f/2.8 IS L ii for six months now. This review will focus on a specific question; should current owners of the EF 300mm f/2.8 IS L &#34;upgrade&#34; to the mark ii version?The short answer is &#34;no&#34;. But there are other reasons than &#34;upgrading&#34; to consider, and a special case for those who shoot film. So read on.Picture QualityStunning.",65,review_snippets
KB_02392,REC_186,84559,B0040X4PRW,Electronics,test,"I use this lens mostly for sports photography, but it's actually great for portraiture too. I've used it for a few senior sessions and the bokeh is amazing. Super smooth, super sharp, even wide open. Stop it down to f/4 and it's even sharper!For sports, I mostly shoot football, softball, and baseball with this lens, but you can actually shoot the far end of the court in basketball as well. I can't overstate how good this lens is. It provides amazing sharpness and it controls chromatic aberration very well.",89,review_snippets
KB_02393,REC_186,84559,B0040X4PRW,Electronics,test,"No distortion or aberrations to speak of. The three modes of Image Stabilization work great with 4-stops of assistance. I have been trying to post some pics of some zoo animals, but amazon has not uploaded them for some reason. However a link resides in the comments under this review.I have a 1.4x extender and have used it with this lens with great results with regard to picture quality. The extender degrades the quality of any lens it's attached to, but this lens is so astonishing that when brought down a notch, it still provides a better image quality than other lenses in this focal range without the extender - the only exception I imagine would be the big brother of this lens, the EF 400mm f/2.8L IS USM II.",130,review_snippets
KB_02394,REC_186,84559,B0040X4PRW,Electronics,test,"Judging from review counts on the net and the flickr pool for this lens not that many EF 300mm f/2.8 IS L ii's are flying off the shelves. I also seldom see any of these in the wild - not even at sports events. Probably a side effect of the brutal cost cuts in the traditional news industry.But there is more to the story. The original EF 300mm f/2.8 IS L is getting older every day. Some are still relatively new, but a lot are getting ready for their 10.th anniversary.",91,review_snippets
KB_02395,REC_186,84559,B0040X4PRW,Electronics,test,"We all know this lens is expensive. However, if you're even reading this review, then chances are you can afford to buy one if you really want to...but honestly this is what happens when Canon designs a no compromise lens and then puts the price tag on it in the end, rather than having a fixed price point in mind and building a compromised lens just to meet that price.With that said, the optical quality is truly astounding and has to be seen to be believed. The autofocus is as close to instantaneous as you could possibly get on a lens.",101,review_snippets
KB_02396,REC_186,84559,B0040X4PRW,Electronics,test,"As the heading says, the mark 1 version of this lens was renowned for its sharpness, precision, fast focussing, build quality and good stabilisation. It was much loved by professionals and serious enthusiasts the world over for a range of applications from nature to fashion photographers.None of those comments need to be challenged as there are just so many examples of the resultant images in every field.All one need say about this new lens, mark 2, is that the stabilisation has been improved, the build quality is of the same high quality and the performance is even better.",98,review_snippets
KB_02397,REC_186,84559,B0040X4PRW,Electronics,test,"The 1.4x III retains a high focus accuracy as well.The IS system in this lens is really good. I am able to get the 3-4 stops promised by the IS system. It is also really quiet in operation and the &#8220;Mode 3&#8221; IS setting is really cool stuff. The IS also works well when you do mount it on a tripod to reduce vibrations or shuts off completely depending on how stable the system is.Weight wise, I will never use this lens on a tripod in the field.",88,review_snippets
KB_02398,REC_186,84559,B0040X4PRW,Electronics,test,"It's built like a tank.I debated on purchasing this one versus its 400mm sibling - the ability to use the lens without a mono/tripod. Size and weight were a factor in that consideration. This one is definitely the more portable of the two and the shoulder strap is really helpful. I can use this thing hand-held easily for 4-5 hours (and people complain about their 24-70mm being heavy, seriously?!?). Actually, I think my legs and calves get a great workout hauling this thing around!Unless you have experienced using another monster super-telephoto, be prepared to get noticed.",96,review_snippets
KB_02399,REC_186,84559,B0040X4PRW,Electronics,test,Just remember to check the market place so you are not caught off guard and miss the boat when used prices begin to drop faster. If Sigma pulls off a great 300mm f/2.8 OS with three years warranty as they have just announced - that could hurt the old used lens prices a lot.It looses one star for missing out on value. Optically its still a five for sure.Accessories I Recommend:Don Zecklens CapBlack Rapid shoulder strap or similar,78,review_snippets
KB_02400,REC_186,84559,B0040X4PRW,Electronics,test,This review will focus on a specific question; should current owners of the EF 300mm f/2.8 IS L &#34;upgrade&#34; to the mark ii version?The short answer is &#34;no&#34;.,28,top_sentences_IR
KB_02401,REC_186,84559,B0040X4PRW,Electronics,test,"Stop it down to f/4 and it's even sharper!For sports, I mostly shoot football, softball, and baseball with this lens, but you can actually shoot the far end of the court in basketball as well.",35,top_sentences_IR
KB_02402,REC_186,84559,B0040X4PRW,Electronics,test,Within a week you'll probably do what I did and buy one for yourself.,14,top_sentences_IR
KB_02403,REC_186,84559,B0040X4PRW,Electronics,test,"However, if you're even reading this review, then chances are you can afford to buy one if you really want to...but honestly this is what happens when Canon designs a no compromise lens and then puts the price tag on it in the end, rather than having a fixed price point in mind and building a compromised lens just to meet that price.With that said, the optical quality is truly astounding and has to be seen to be believed.",79,top_sentences_IR
